Id,OrderNumber,Status,EffectiveDate,EndDate,Type,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,CurrencyIsoCode,Description,CreatedDate,TotalAmount,AccountId,BillToContactId,ContractId,OpportunityId,Pricebook2Id,QuoteId,ShipToContactId
801nUgvj8VMad88IUG,ORD-000000061,Draft,2022-12-17,2023-12-17,Renewal,585 Bishop Fields,Cedar Crossing,TX,80427,United States,900 Marshall Rapids,Northhaven,OR,71405,United States,USD,Synthetic order for test and benchmark use.,2022-11-03T18:20:19Z,2042946.03,0014WYoiYbOMlUgQDX,003Jel62LGmuBhAQWI,,006JBCuzYapF5eRQOG,01sQ4LtuJF9K1vlMFT,0Q03yKeuKE4313USVM,003FlAerSxK87n1YYX
801GB4UV9EHW5FRI4D,ORD-000000062,Draft,2022-08-16,2024-08-15,New,473 Maria Groves,Lake Briar,CO,46037,United States,1672 David Unions,Summit Glen,CA,30960,United States,USD,Synthetic order for test and benchmark use.,2022-07-29T11:26:53Z,607176.7,001kNqWPjavmloHAZ4,0032F7FDXqADR62QRJ,,50itVUNBfDJtJUBIBR,01sf902KvuoXgXtOGX,,0039NbehctfaYP7A9N
801sz5VL7qkvi3WIO0,ORD-000000063,Fulfilled,2023-03-30,2026-03-29,Renewal,19380 Robert Villages,Northhaven,NC,69372,United States,602 White Radial,Cedar Crossing,OR,20623,United States,USD,Synthetic order for test and benchmark use.,2023-03-04T17:46:32Z,1829045.33,001j6nRokzRlCs1Y07,003yaseL1v2yPSmYJM,,510u5Zwc07XQ5giQ7I,01sf902KvuoXgXtOGX,0Q08j4tDGnNMKFj0EC,00366zbKzuwry7vYR9
801N1nKFW6FRur5I7L,ORD-000000064,Draft,2022-09-14,2024-09-13,New,54932 Wilcox Passage,Northhaven,MA,80004,United States,8024 Wilcox Knolls,Cedar Crossing,CA,10415,United States,USD,Synthetic order for test and benchmark use.,2022-09-09T01:10:28Z,2467814.57,001yWq2JW5BZvvMQ0L,,,51iQD0tQCZ7I9awQN4,01sf902KvuoXgXtOGX,,003qq9md20qph9KQHA
801s3drxwCqhfsmIEM,ORD-000000065,Activated,2023-11-15,2024-11-14,Renewal,5933 Timothy Motorway,Cedar Crossing,TX,81074,United States,844 Green Pass,Northhaven,CO,44554,United States,USD,Synthetic order for test and benchmark use.,2023-10-18T05:25:17Z,110843.41,001DmIO5EqT4tawY4D,003cDJscbZK0JtHQIR,,006lBYVFDwbaYhqI0M,01sQ4LtuJF9K1vlMFT,,003cDJscbZK0JtHQIR
800p48vcD5sFZqaYED,ORD-000000066,Fulfilled,2021-12-11,2023-12-11,Amendment,713 Davis Pass,Lake Briar,CA,52316,United States,3484 Nelson Canyon,Cedar Crossing,TX,91102,United States,USD,Synthetic order for test and benchmark use.,2021-10-24T16:32:18Z,2140026.53,001d6L0YO7RdZlqYEZ,003RkNOcuqO0tHhA2N,,001oL00mAodv6UcYFE,01sf902KvuoXgXtOGX,,003RkNOcuqO0tHhA2N
801jYUw2EMCyLgMYIM,ORD-000000067,Draft,2021-11-25,2024-11-24,Amendment,65676 Miller Shore,Northhaven,MA,74114,United States,673 Cheryl Alley,Cedar Crossing,TX,65307,United States,USD,Synthetic order for test and benchmark use.,2021-10-09T10:22:47Z,2392132.3,001b9Ubd6IpdBJKANL,003Gqj5HefvdveDABM,,,01sQ4LtuJF9K1vlMFT,0Q0KfWeUQTo0pKA0PS,003QtF6ypyXl9x7YZ2
8019uGcjJsdKWN2Q9H,ORD-000000068,Draft,2021-08-29,2022-08-29,Amendment,9033 Craig Bypass,Summit Glen,MA,51955,United States,86746 Billy Brooks,Northhaven,NC,75434,United States,USD,Synthetic order for test and benchmark use.,2021-07-07T08:40:18Z,2435332.67,001iMYD4nOjTT4yIZO,,800vGPRkZJNSk7HY2P,52tPmQukA58S2sxYT9,01sQ4LtuJF9K1vlMFT,,003zbuw2oHYZOX3QSK
801WuxU8RbLVnRDQK6,ORD-000000069,Cancelled,2026-02-12,2029-02-11,New,268 Williams Key,Summit Glen,NC,91086,United States,53466 Sean Lane,Cedar Crossing,CA,15928,United States,USD,Synthetic order for test and benchmark use.,2026-01-20T13:28:41Z,1995734.07,001EocC12jSBhyyIOU,0035o5gdXA6uoljY5G,,00iIXtwNrf2ood7QEH,01sf902KvuoXgXtOGX,,00315S4jsX1OtfpY8L
801BdmayCc8RCbhYXP,ORD-000000070,Activated,2025-04-17,2027-04-17,Renewal,75183 Joseph Spring,Northhaven,NC,52779,United States,2085 Tyler Spurs,Alder Bay,MA,69436,United States,USD,Synthetic order for test and benchmark use.,2025-04-11T06:23:13Z,1728379.48,001U9TwW1ZhV64GITA,003jfoRxJl46zPYQL2,,80ipodFX8s3DDUoAAB,01sLoYtuPuiAhJSKZN,,003jfoRxJl46zPYQL2
801iXDf5vVWDvKcQWR,ORD-000000071,Fulfilled,2021-04-05,2023-04-05,Amendment,771 Gill Island,Willow Harbor,NC,77432,United States,612 Reed Brook,Alder Bay,OR,95561,United States,USD,Synthetic order for test and benchmark use.,2021-02-14T05:49:57Z,1064330.82,001KInyPfEAkhgcQEO,0039c0qERICaKo4AJ8,,006vJK10atp9GkpASS,01sQ4LtuJF9K1vlMFT,,
52iG4KEguCPIGaxY5Q,ORD-000000072,Draft,2022-01-14,2024-01-14,Amendment,2287 Sabrina Plains,Alder Bay,MA,16336,United States,96151 Anthony Greens,Cedar Crossing,NC,74911,United States,USD,Synthetic order for test and benchmark use.,2022-01-08T15:39:32Z,1333011.92,001b1XyoVMftFmnY3Z,003mOiCoYGhh0YQYIV,,006oKygqAo4BEx7Y25,01sf902KvuoXgXtOGX,,003vtqpcbhIEl9sQ91
7208DVuJvFd7E4nAQM,ORD-000000073,Draft,2021-12-23,2023-12-23,New,0862 Samantha Pine,Summit Glen,CO,73722,United States,7347 Jordan Keys,Cedar Crossing,CO,63348,United States,USD,Synthetic order for test and benchmark use.,2021-11-28T20:09:14Z,588869.27,0012n9SIy3FafTfYR5,003D7d3x3cWcUuRILQ,8003pYkfPEaHw6gI1Y,006BVEigoTGsIGqQBA,01sQ4LtuJF9K1vlMFT,,003D7d3x3cWcUuRILQ
511w8cezRLEfON7I12,ORD-000000074,Fulfilled,2025-07-04,2026-07-04,Amendment,217 Newman Isle,Willow Harbor,CA,31350,United States,8494 Mcdonald Common,Lake Briar,NC,89069,United States,USD,Synthetic order for test and benchmark use.,2025-05-26T14:02:53Z,1088982.67,001WPEcjxhamiNXYYJ,003Mfp4ku7pOXLnYBE,,50idFgBeIJEDPQXYQT,01sf902KvuoXgXtOGX,,
801U5R3WDMb9eAdQ2D,ORD-000000075,Draft,2021-04-19,2024-04-18,New,96856 Krystal Spurs,Willow Harbor,TX,48375,United States,6495 Michael Ports,Summit Glen,WA,12893,United States,USD,Synthetic order for test and benchmark use.,2021-03-12T16:25:44Z,1411553.22,001Y7WfxpecwwzUQ8R,,800rBeZ6rfybwaFIWA,71i9FTNyZtivXqvA0X,01sLoYtuPuiAhJSKZN,,003mjuXxIT09fGrAAO
5008aDHm9XTeJRKY2H,ORD-000000076,Fulfilled,2021-05-21,2024-05-20,Renewal,42626 Ward Course,Northhaven,OR,63960,United States,948 Jennifer Pines,Willow Harbor,CO,14878,United States,USD,Synthetic order for test and benchmark use.,2021-05-04T02:04:49Z,2317659.34,001pTWz3tTkTLr9I1D,,,7101dUkY1U35qLtQLO,01sf902KvuoXgXtOGX,,003kTdlZvxIFlRTQ4A
7060MLGY29XQYDdIMK,ORD-000000077,Draft,2022-10-05,2023-10-05,New,398 Gina Extension,Northhaven,NC,32306,United States,60498 Smith Garden,Cedar Crossing,CO,56735,United States,USD,Synthetic order for test and benchmark use.,2022-08-30T05:39:54Z,2949508.85,001UMQhTkv1ASD0YIT,0036M9oi3OkmErTIEE,,0062VPDsrhKxf5WI35,01sLoYtuPuiAhJSKZN,,0036M9oi3OkmErTIEE
801kQ7ERDDRT8UVIN4,ORD-000000078,Fulfilled,2026-05-02,2028-05-01,Renewal,657 Jordan View,Willow Harbor,CA,83491,United States,1978 Williams Summit,Cedar Crossing,MA,89014,United States,USD,Synthetic order for test and benchmark use.,2026-04-04T08:56:42Z,2157822.9,001CtKb9oj7o8JaYFV,003jsjsu36S3FJ5A8A,,810bxkuzQPDh3uvAMF,01sLoYtuPuiAhJSKZN,,003jsjsu36S3FJ5A8A
801S13XEIDV1r4DIMR,ORD-000000079,Draft,2022-12-27,2023-12-27,Amendment,167 Cynthia Garden,Willow Harbor,MA,97232,United States,780 Taylor Mountain,Summit Glen,NC,55709,United States,USD,Synthetic order for test and benchmark use.,2022-11-20T10:01:54Z,1379462.93,001Ivgehi2RhpxmIXK,003IRksS65HO8wmQ1A,,006TsCc1r4nTt7BIKI,01sQ4LtuJF9K1vlMFT,,003GjEXrzwZuWa4Q80
01t0wjd70NYkcAlQRW,ORD-000000080,Cancelled,2026-03-30,2029-03-29,Renewal,43888 Sean Lock,Alder Bay,NC,20367,United States,07681 Ian Heights,Summit Glen,NC,42171,United States,USD,Synthetic order for test and benchmark use.,2026-01-30T15:14:49Z,1013225.83,001Q3kntrifzyYWI62,003IJxV7zNMr7FtARO,,006IOh4OLmzOJyGA83,01sQ4LtuJF9K1vlMFT,,003hcRo1zSO0VqJA87
801q1KzrxbKsIRvYFL,ORD-000000081,Fulfilled,2023-12-06,2024-12-05,New,751 Williams Station,Cedar Crossing,WA,68693,United States,6706 Fleming Knolls,Summit Glen,NC,87297,United States,USD,Synthetic order for test and benchmark use.,2023-11-17T14:55:04Z,2063947.51,0014xFF5q1fi7GwQMP,003JAM2swJJbf8qALX,,006G8Xh0CODOy41Q3W,01sf902KvuoXgXtOGX,,003JAM2swJJbf8qALX
801MiwyGTzXpV9kAYT,ORD-000000082,Draft,2025-01-03,2028-01-03,Renewal,334 Barbara Union,Lake Briar,CA,91946,United States,198 Becky Heights,Cedar Crossing,CO,23897,United States,USD,Synthetic order for test and benchmark use.,2024-12-17T07:26:18Z,1219476.06,001b1XyoVMftFmnY3Z,003INnMnBh04sdGY8O,,,01sQ4LtuJF9K1vlMFT,0Q0VCHeHt6pPUR6CST,003mOiCoYGhh0YQYIV
801HVWUKmsTJl99A4R,ORD-000000083,Activated,2024-10-12,2026-10-12,Amendment,41252 Barnes Dam,Alder Bay,NC,21269,United States,39534 Clarence Islands,Alder Bay,CO,72607,United States,USD,Synthetic order for test and benchmark use.,2024-09-19T05:15:15Z,749978.54,001LInXZfFVYqWIIEB,003PqbGzdOWzt2KAYH,,711i5BYjcggdOQJADX,01sJqGPflRJqwqCPRW,,003p3cVUtyPUKjfQZW
81tXva17ARELY01YH0,ORD-000000084,Fulfilled,2022-05-25,2023-05-25,Amendment,7219 Laura Forges,Summit Glen,CO,64869,United States,781 Cox Drives,Cedar Crossing,CA,33050,United States,USD,Synthetic order for test and benchmark use.,2022-05-06T01:49:52Z,950501.11,001mmu9iYNsqBnfYFC,0030pSnQNIb5d0oYHX,,816ub6hPcL9xyf9IYI,01sLoYtuPuiAhJSKZN,,0030pSnQNIb5d0oYHX
506TIQmAgQS4CViAZA,ORD-000000085,Activated,2021-02-20,2023-02-20,Renewal,340 Baker Wall,Cedar Crossing,NC,85168,United States,1564 Schmidt Row,Willow Harbor,MA,41615,United States,USD,Synthetic order for test and benchmark use.,2021-01-12T02:59:16Z,2595318.67,001F0saAL86T3h5IUF,,,706mPS2KercmP4aQW9,01sLoYtuPuiAhJSKZN,,
801fS80kfxEAQmNIHZ,ORD-000000086,Fulfilled,2026-02-05,2027-02-05,New,8126 Victoria Way,Cedar Crossing,WA,75271,United States,2728 Shea Mission,Northhaven,CO,43576,United States,USD,Synthetic order for test and benchmark use.,2025-12-16T10:38:33Z,2705050.33,001Ql5gfswhLAUiIZH,003LXPOThKMlCoaYI4,,006UcoJCSG8nRUVASE,01sQ4LtuJF9K1vlMFT,,003PL78eCf0J4yUI26
801FIc764BGWYyGAET,ORD-000000087,Activated,2022-08-01,2025-07-31,Renewal,175 Laura Locks,Lake Briar,CO,14878,United States,8790 Huang Square,Northhaven,TX,91741,United States,USD,Synthetic order for test and benchmark use.,2022-07-18T01:14:09Z,1156430.21,001X5lK5MbsgblUIV7,003Fv1MxeAi9aF5QZB,,006ZNylqhQEimcZQR4,01sQ4LtuJF9K1vlMFT,,003T3d2WiwNdnVdQCD
801pbgsUWyofMvCQ9J,ORD-000000088,Fulfilled,2023-09-18,2024-09-17,Amendment,1541 Beck Run,Northhaven,WA,46462,United States,53567 Jillian Parkway,Alder Bay,TX,39760,United States,USD,Synthetic order for test and benchmark use.,2023-09-15T06:00:08Z,827570.83,001JLvRCLNllmEyYER,003he5vZFsM4U6hQ0K,,711XnpU5BC0GELIQ7O,01sf902KvuoXgXtOGX,,
801RtbajlOCTTMIAJW,ORD-000000089,Draft,2023-07-27,2024-07-26,Renewal,1361 Dakota Land,Northhaven,MA,92398,United States,271 Kathleen Village,Willow Harbor,CO,62280,United States,USD,Synthetic order for test and benchmark use.,2023-06-21T20:37:46Z,2771975.31,0016qNzHRpaK4VVIC7,,,006IKE6vB53gZVNYRJ,01sLoYtuPuiAhJSKZN,,
801GmksPWzphOm0YR3,ORD-000000090,Activated,2022-01-04,2024-01-04,Amendment,41389 Maxwell Spurs,Cedar Crossing,CA,47382,United States,69039 Jacob Falls,Willow Harbor,NC,58707,United States,USD,Synthetic order for test and benchmark use.,2021-12-15T15:57:54Z,909984.63,001eMGa7Y6CNd3wIQE,003qg1kTD89dMrOQ79,,700RYj9OJ0tobSgYEL,01sf902KvuoXgXtOGX,,003qg1kTD89dMrOQ79
001090dOglSs51yA79,ORD-000000091,Activated,2025-04-22,2028-04-21,Amendment,658 Kathryn Trail,Willow Harbor,NC,96431,United States,32672 Rangel Lane,Lake Briar,TX,90492,United States,USD,Synthetic order for test and benchmark use.,2025-04-06T06:12:04Z,2803420.23,001Oil2EokU3tWpID9,0036mmNusffWovpIGN,,800vHqrvzyIHBSzYPY,01sLoYtuPuiAhJSKZN,,0036mmNusffWovpIGN
801YdDC96K9lWNOQ4E,ORD-000000092,Fulfilled,2024-09-23,2027-09-23,Amendment,9146 Brian Corners,Northhaven,CO,90722,United States,393 Steven Estate,Lake Briar,NC,50445,United States,USD,Synthetic order for test and benchmark use.,2024-09-15T06:45:32Z,447688.96,001Hbp8pEhElgRqIO2,003uqaPRAYt8PdlQOW,,510pZvpQ5rEerZiQIL,01sf902KvuoXgXtOGX,0Q09veOWS3PKpbq0WJ,
51ijbWZ6sr4qhPXYSY,ORD-000000093,Draft,2024-11-04,2025-11-04,New,507 Michael Glens,Lake Briar,TX,53010,United States,97499 Johnson Stream,Cedar Crossing,NC,10416,United States,USD,Synthetic order for test and benchmark use.,2024-10-05T21:35:36Z,1409683.61,001T48I5YauDsbqQZG,003CTAk4NcTPhsDQVS,,72ik8dNleqayzEcQHA,01sQ4LtuJF9K1vlMFT,,003CTAk4NcTPhsDQVS
801TrNGv35U8MXlAVC,ORD-000000094,Draft,2022-02-12,2024-02-12,Amendment,518 Harry Unions,Willow Harbor,WA,45440,United States,3904 Daniels Bypass,Willow Harbor,WA,90518,United States,USD,Synthetic order for test and benchmark use.,2021-12-30T19:02:34Z,1181281.48,001GIi2sHi8hI1AQ7T,003h2HSFyhUtjZzA14,,80tiKSl4hJWjT5jA9G,01sf902KvuoXgXtOGX,,003qf4McL0zrGCBQZ8
801AM3rBT0UcGKuI9O,ORD-000000095,Cancelled,2021-04-01,2024-03-31,New,0385 Stephanie Alley,Willow Harbor,WA,68609,United States,93332 Horn Lock,Summit Glen,CA,34640,United States,USD,Synthetic order for test and benchmark use.,2021-03-07T19:35:40Z,798641.86,001lUr971GtA6wXYCT,003e0SfTKu9YWGpAJN,,,01sf902KvuoXgXtOGX,0Q0G4A4r3uGEclOKER,003MuGPnDYbVNeZY97
801y1rRqSpXCNUdIL2,ORD-000000096,Activated,2024-02-24,2026-02-23,Amendment,1990 Bates Curve,Cedar Crossing,CA,90311,United States,76317 Parker Landing,Lake Briar,NC,57559,United States,USD,Synthetic order for test and benchmark use.,2023-12-26T00:01:45Z,422843.91,001WHkVb04B78wfY3Q,003i57e7W8oxp9QYYL,,,01sLoYtuPuiAhJSKZN,,003ZW1QyuDywdCOQIL
801TPVPNP4EPSQ1AMF,ORD-000000097,Draft,2023-10-07,2025-10-06,Renewal,4112 Mckenzie Square,Cedar Crossing,OR,13169,United States,64752 King Cove,Willow Harbor,NC,40288,United States,USD,Synthetic order for test and benchmark use.,2023-08-26T19:58:26Z,1382898.05,001mfVgWjeDJGGOY8D,003NSNqWcJh2Q74I73,,006tG1bv8XHt2VHY2D,01sLoYtuPuiAhJSKZN,0Q02Vr7TJT0JiSxS3L,003NSNqWcJh2Q74I73
801ZF7k55IbkOtgYLS,ORD-000000098,Fulfilled,2024-02-19,2026-02-18,New,23651 Lowery Club,Willow Harbor,WA,18670,United States,19143 Zachary Mills,Northhaven,MA,87803,United States,USD,Synthetic order for test and benchmark use.,2024-02-07T20:18:24Z,2875040.13,001eE3A4cmn7G2gIHB,003SAUYTcKjhBmTIQ8,,,01sf902KvuoXgXtOGX,0Q0zdpt8TsyTt4PCDL,003SAUYTcKjhBmTIQ8
8104DpzgPn2sY8sIGF,ORD-000000099,Cancelled,2024-01-22,2025-01-21,Renewal,347 Andrade Neck,Willow Harbor,CA,70366,United States,7693 Nicole Throughway,Willow Harbor,WA,32131,United States,USD,Synthetic order for test and benchmark use.,2023-12-28T15:37:00Z,1792207.29,001JTximtecXZZ0IK7,003OaopeGXOMzCMIYX,,006k9D7myVpRB2wYGP,01sQ4LtuJF9K1vlMFT,,0030LfI9bdZF3eQINR
801cGKSMkrUb5ZGQV8,ORD-000000100,Fulfilled,2021-11-14,2022-11-14,Renewal,0785 Terri Courts,Summit Glen,OR,75756,United States,2620 Sanders Crossroad,Northhaven,MA,74651,United States,USD,Synthetic order for test and benchmark use.,2021-10-15T21:05:43Z,891717.28,001I4vmxErKOgEQQME,003oHuUxE0gFLemY0B,,006e7avIrKKzHdeY3X,01sf902KvuoXgXtOGX,,0038PZTOzpYnmw1A52
801xkLz0EPzYnwvQ9T,ORD-000000101,Cancelled,2023-10-03,2024-10-02,New,8427 Christopher Fort,Summit Glen,CO,18769,United States,3942 Christopher Extension,Summit Glen,NC,94796,United States,USD,Synthetic order for test and benchmark use.,2023-08-27T02:42:24Z,1107127.55,0012B0IsTb8G7BVAST,0037M62rbyqrXEmYO4,,006nJcY7QX4evvNIVR,01sQ4LtuJF9K1vlMFT,,003xHlcAk72CIMoQTZ
801WgCPGOGf9Ep9AKJ,ORD-000000102,Activated,2022-09-21,2023-09-21,Amendment,26752 Walker Radial,Northhaven,WA,67940,United States,17400 Christina Causeway,Lake Briar,NC,29942,United States,USD,Synthetic order for test and benchmark use.,2022-09-10T16:03:50Z,2452503.1,001j6nRokzRlCs1Y07,003jNLVIbUUpiINITI,,016C2EooReZg2WZYG1,01sf902KvuoXgXtOGX,,003F7xNHwBJn7AfAYF
801oiHWiWEosdOGYO0,ORD-000000103,Cancelled,2021-10-29,2022-10-29,Renewal,55215 Smith Fords,Northhaven,CO,94608,United States,6160 Cantrell Ways,Summit Glen,TX,96352,United States,USD,Synthetic order for test and benchmark use.,2021-09-04T13:49:36Z,1126025.26,001aJFstC9yWgafQNG,003V9OrTwPk7O33QQG,,00648rOD1tDCPslQZY,01sLoYtuPuiAhJSKZN,,003WJK5erxpQqeGIBF
801jM1mjF0WIwnSAFS,ORD-000000104,Draft,2022-03-25,2023-03-25,New,15262 Amy Course,Summit Glen,MA,47291,United States,2316 Hill Viaduct,Cedar Crossing,NC,38058,United States,USD,Synthetic order for test and benchmark use.,2022-03-02T04:55:35Z,2351629.87,001lpuGrFmSTBnuY0M,003uwa0GaixV5VQI3X,,82t6myuARNIiQTlYD6,01sQ4LtuJF9K1vlMFT,,003hKEkfAwY1accID2
801tHki9WCt84DzATL,ORD-000000105,Cancelled,2023-01-31,2024-01-31,Renewal,720 Smith Corners,Willow Harbor,CA,98114,United States,79993 Kevin Falls,Alder Bay,NC,37278,United States,USD,Synthetic order for test and benchmark use.,2023-01-04T04:54:10Z,158576.9,001j6nRokzRlCs1Y07,0037hhldh7dgr24A9I,,026rEFr5eyVWlSZY8X,01sLoYtuPuiAhJSKZN,,003Dz5d7asr4M7HIIG
801eMxiFH1srfuvY07,ORD-000000106,Draft,2022-06-19,2023-06-19,Renewal,49021 Elizabeth Valley,Willow Harbor,NC,35191,United States,68904 Thompson Path,Northhaven,TX,63555,United States,USD,Synthetic order for test and benchmark use.,2022-06-18T02:28:28Z,574525.83,001wXq5LbckG7u9AEU,003Yxy3ttOLHklxQ57,800c6BRUBx43sUQYKZ,006W5p2czSs2evdA30,01sQ4LtuJF9K1vlMFT,0Q0P48rnmOHK7L7SK8,003dXy6e6uwVbwDIP6
801xQsAp2L5YupRY4M,ORD-000000107,Draft,2023-10-22,2026-10-21,Amendment,2233 Brad Common,Summit Glen,MA,12445,United States,6047 Mclaughlin Hill,Willow Harbor,WA,99598,United States,USD,Synthetic order for test and benchmark use.,2023-09-06T21:56:18Z,871009.01,001CXiPlYrfwSgoQU2,003OTMP0M0wQz2IYJ7,,006x2VTXL3IMOIDAQR,01sQ4LtuJF9K1vlMFT,,0039soCLiud9MJJQXY
811EZMzVncgRwb8YBS,ORD-000000108,Fulfilled,2021-10-07,2023-10-07,Renewal,48564 Pena Ports,Northhaven,CA,46064,United States,990 Edward Mountains,Lake Briar,TX,23472,United States,USD,Synthetic order for test and benchmark use.,2021-09-14T06:31:29Z,2425136.19,001jIiXAhBEHXIPYQP,003ekyB4pNej2sIID3,800ZnhRcx6zL9UTI2C,026fIXSnC4XbAqbAIC,01sLoYtuPuiAhJSKZN,0Q0z8v1x3EforX5CNP,003941DNldvTfMlASO
801Nyprg7qu1T4rY8R,ORD-000000109,Cancelled,2025-06-24,2028-06-23,Renewal,137 Robin Lodge,Cedar Crossing,MA,35049,United States,3067 Amy Dale,Summit Glen,WA,73594,United States,USD,Synthetic order for test and benchmark use.,2025-06-21T03:23:58Z,1819593.12,001JTximtecXZZ0IK7,003KbhyQIJhcY5vI43,,006k9D7myVpRB2wYGP,01sQ4LtuJF9K1vlMFT,,003OaopeGXOMzCMIYX
801CtnZUWytowUwANF,ORD-000000110,Activated,2023-07-22,2026-07-21,New,8610 Nathan Ranch,Cedar Crossing,NC,41419,United States,987 Johnson Vista,Alder Bay,WA,12880,United States,USD,Synthetic order for test and benchmark use.,2023-07-17T02:14:16Z,867149.25,001kpkteJ4XLaaYQTV,003uNABTA3HDsNTQ1G,,006714F7uqDVIOWY93,01sQ4LtuJF9K1vlMFT,0Q0XXOrVhYGVQLSK47,0033RZYz99EE8hOQSW
801KafcuOnbfgsVYVX,ORD-000000111,Draft,2023-09-14,2025-09-13,Amendment,034 Marquez Station,Northhaven,CA,35206,United States,90739 Katie Pass,Summit Glen,MA,97016,United States,USD,Synthetic order for test and benchmark use.,2023-09-11T19:17:29Z,1045462.28,001U2E3Mrt3KZlKQE7,003x5swQIbocmF6Q6R,,006DscWsaEEkMr2QBJ,01sLoYtuPuiAhJSKZN,,003x5swQIbocmF6Q6R
801m4D5CHG6A5vxAA2,ORD-000000112,Draft,2022-12-28,2024-12-27,Amendment,309 Guerrero Springs,Northhaven,TX,84436,United States,98313 Turner Route,Cedar Crossing,MA,55742,United States,USD,Synthetic order for test and benchmark use.,2022-12-10T11:24:30Z,2506696.78,00195IoHhooLntmYBW,,,006QJIXxGyVD2r0AHP,01sLoYtuPuiAhJSKZN,,
801jhDhrYEiMEnwQIA,ORD-000000113,Draft,2025-04-20,2026-04-20,New,1353 Fisher Isle,Cedar Crossing,CA,95978,United States,217 Robert Parkway,Northhaven,TX,24841,United States,USD,Synthetic order for test and benchmark use.,2025-02-22T12:17:09Z,1509277.45,001yU1qilS2HtnNQUW,0036LohQkeCB8QlQLX,,72tZRFHUoL5umGkI3B,01sQ4LtuJF9K1vlMFT,,003CdFzAkit5JdwQ55
801rvaiX6O6AsZrYDH,ORD-000000114,Activated,2023-08-12,2025-08-11,New,50074 Kathleen Extension,Summit Glen,NC,86873,United States,70308 Zachary Way,Summit Glen,NC,81918,United States,USD,Synthetic order for test and benchmark use.,2023-07-18T10:33:10Z,2523184.96,001Mpzq9x2yVI5HAED,003xOJfhbxtP2TZYJZ,,006MMRYM6xOguWEQLD,01sQ4LtuJF9K1vlMFT,,003aSD3zjCWrWLuIV0
80197522CTeo7gbYF1,ORD-000000115,Fulfilled,2023-08-18,2025-08-17,New,35421 Gordon Inlet,Lake Briar,CO,76678,United States,196 George Mountains,Northhaven,WA,67179,United States,USD,Synthetic order for test and benchmark use.,2023-06-26T08:15:23Z,428279.6,0018YzqdxvbgCoaYQU,,,0201RQhzNnvKuiQY9G,01sf902KvuoXgXtOGX,,003g1jXJmFJ4W6mASA
020IWayq5gdTDN5A00,ORD-000000116,Cancelled,2023-12-14,2024-12-13,Renewal,489 Brittney Causeway,Lake Briar,MA,23930,United States,424 Diane Landing,Alder Bay,WA,47091,United States,USD,Synthetic order for test and benchmark use.,2023-12-02T06:32:48Z,2459419.89,001oPLQgL6DtzXuQJ9,0039pUtDj0qneGfACK,,006guMbKiDAobJoQWW,01sLoYtuPuiAhJSKZN,,003Sf5gZC0qTX4rIWP
801Vr5eUofRwTw4AJA,ORD-000000117,Fulfilled,2026-06-26,2028-06-25,New,73934 Michael Lodge,Northhaven,OR,62727,United States,3652 Williams Knoll,Cedar Crossing,CO,28693,United States,USD,Synthetic order for test and benchmark use.,2026-06-03T11:54:38Z,52975.25,001OH94vlTF3MI8Y08,003LD2kPtQRWQL7QDG,8008VR87WA8PEdGIS6,726ubCp6MSaveepAVP,01sLoYtuPuiAhJSKZN,,003LD2kPtQRWQL7QDG
821U7JOrAOGsGoCQKJ,ORD-000000118,Draft,2021-02-05,2024-02-05,Renewal,12045 Simmons Crescent,Alder Bay,WA,92528,United States,23606 Roman Rapids,Cedar Crossing,WA,83456,United States,USD,Synthetic order for test and benchmark use.,2021-02-04T13:20:56Z,1501358.57,001iIp10CH2rdjrQCH,003bP4h78jHiTfrIEC,800gui9hkljmMroQK6,006q3eJe87yNMSCYYR,01sQ4LtuJF9K1vlMFT,,003VKA8bc2GBVyyY46
801HAyTYpEKrmAgAL6,ORD-000000119,Cancelled,2024-12-20,2025-12-20,Amendment,212 Tina Vista,Summit Glen,NC,70956,United States,1799 Thompson Key,Summit Glen,OR,81416,United States,USD,Synthetic order for test and benchmark use.,2024-11-24T03:48:27Z,2359211.91,001wOS4RTezb6AxY4U,003y4kBbZm52Aq6AZK,800biHSFweEoDaFI77,0061qThIuslKrF7IVW,01sf902KvuoXgXtOGX,,00379aqfJGg6fFGQSY
801qC2EeSglELxAI1L,ORD-000000120,Cancelled,2023-09-26,2026-09-25,New,916 Timothy Shore,Summit Glen,CA,25728,United States,08493 Mark Rapids,Willow Harbor,OR,67965,United States,USD,Synthetic order for test and benchmark use.,2023-09-04T09:32:03Z,806702.62,001I5KBo2Mtskg9I6K,003JLuZitQGrdm0A3X,,006U1yV85DXdTDaQAZ,01sQ4LtuJF9K1vlMFT,,003JLuZitQGrdm0A3X
801ERMGyYHaYkoxQOK,ORD-000000121,Draft,2026-04-08,2027-04-08,Amendment,1775 Tina Summit,Alder Bay,OR,80699,United States,89752 Anderson Ramp,Northhaven,MA,66964,United States,USD,Synthetic order for test and benchmark use.,2026-02-17T10:00:47Z,354927.93,001ckBA83DHLBWZQQX,003qKzLKDHmOzrHA0E,,,01sQ4LtuJF9K1vlMFT,,003qKzLKDHmOzrHA0E
