Id,ServiceDate,Description,CurrencyIsoCode,CreatedDate,Quantity,UnitPrice,Discount,TotalPrice,OpportunityId,PricebookEntryId
00k2fwZMEyKo2jMYIV,2024-10-28,Synthetic Dynamic Summit Data Platform Enterprise Ion line item.,USD,2021-12-17T23:57:17Z,50.0,24425.32,15.0,1038076.1,006QS2qALHX7QOkYC7,01uTHUysWX9DJtwY6N
00k3gnzgNLSSlnTAUT,2023-01-13,Synthetic Integrated Lattice Advisory Professional Solstice line item.,USD,2025-02-28T01:38:24Z,50.0,36719.6,0.0,1835980.0,500wanHgIr5sM0KQUT,01ubDRHyye1mNzMAMJ
00kbfmUZ0WDBydWI05,2026-05-06,Synthetic Open Ember Hardware Standard Aurora line item.,USD,2021-12-13T15:08:21Z,2.0,25607.55,15.0,43532.83,50iXmb70bfbD7KEAJ4,01u2t5lHsuF16GgAD7
00kOI6mOTkAltykA12,2024-01-12,Synthetic Precision Vertex Advisory Core Meridian line item.,USD,2025-12-27T17:49:36Z,25.0,32352.1,10.0,727922.25,006lj43LWcVxgCsY4L,01u83TjBu9Aky6iYEW
00kNeG8f5s7qCz5YD3,2023-07-04,Synthetic Rapid Orbit Hardware Enterprise Vector line item.,USD,2024-09-29T02:23:16Z,5.0,17219.13,10.0,77486.09,006j4O7wvgZ0tltADF,01uPYumXiNf3CnhYSE
00kJ2KNlyPT19xEQ6F,2021-09-09,Synthetic Virtual Foundry Cloud Service Professional Cascade line item.,USD,2024-03-20T08:01:21Z,1.0,41784.43,10.0,37605.99,021E6l7PS6CcI0YY4H,01u0ElwG1CqM4RlQXP
00kXCX3p7pdTqbvQAQ,2021-08-02,Synthetic Connected Beacon Hardware Ultimate Meridian line item.,USD,2024-05-26T12:09:36Z,10.0,16176.66,0.0,161766.6,00iTrMmRyI0AC7FYOK,01uGjHftvnIV4BiIC2
00kNjQw3hxvFIt3AXB,2025-06-04,Synthetic Dynamic Pioneer Training Edge Zenith line item.,USD,2023-12-27T02:46:49Z,25.0,43352.57,20.0,867051.4,006dJLeUvWSQSn4Q9G,01ukZSaar5kiB8EAE2
00k4rBgznvhVRe7Q0I,2026-07-21,Synthetic Integrated Harbor Training Foundation Cobalt line item.,USD,2021-01-17T19:15:40Z,50.0,45013.07,0.0,2250653.5,006CHsqxiqjM02AIKO,01uqpR2yiWbBNPvQ1F
00k0PJBu34UhnsuAOG,2023-12-25,Synthetic Open Compass Support Scale Nova line item.,USD,2023-08-07T09:17:34Z,5.0,39578.55,20.0,158314.2,026fIXSnC4XbAqbAIC,01uf54WuEpKCETsQX1
00koDMDfgWHDbt1QBA,2023-05-19,Synthetic Precision Summit Advisory Ultimate Zenith line item.,USD,2022-06-04T22:53:07Z,25.0,13072.46,20.0,261449.2,70iGFDinNwlr4UmAGT,01uyJSOTpJrkmcvA2N
00kULiElFZiJ0KbALV,2025-01-05,Synthetic Rapid Lattice Cloud Service Edge Horizon line item.,USD,2022-05-01T18:52:46Z,100.0,15787.31,10.0,1420857.9,006H9RAn54z7V8xA3G,01uXSQ5fKhH9J0rQIQ
00kBGvsHUzRvVUnA3U,2022-09-29,Synthetic Virtual Ember Data Platform Foundation Pulse line item.,USD,2024-09-29T22:09:42Z,2.0,16774.63,5.0,31871.8,006jVTcaXW3kr2OY5L,01uXv4K6jjQLtG3AOR
00kKIvStOyfhzM0Y1F,2024-11-23,Synthetic Adaptive Vertex Data Platform Select Atlas line item.,USD,2026-03-30T10:56:58Z,10.0,28791.05,0.0,287910.5,0062ATMtYv7jb75AW2,01ugyZoUJ9GFuCSYMZ
00kNQQxJcLVvuxiY23,2023-11-26,Synthetic Dynamic Orbit Training Vertex Horizon line item.,USD,2021-03-11T08:47:54Z,100.0,43920.54,15.0,3733245.9,006d9dEmMyNLU3LYH9,01uHRSXfJkCx1mUQFK
00kHwpBQqbEi1fyAVE,2021-11-25,Synthetic Integrated Foundry Training Essential Solstice line item.,USD,2023-08-02T05:01:31Z,100.0,23233.73,10.0,2091035.7,00637kOJWWqJdXyIJE,01ukRCiZaAEu20RYNG
00k8Yo0v9wxuvXAQRR,2022-12-12,Synthetic Open Beacon Cloud Service Premier Aurora line item.,USD,2026-05-10T18:05:23Z,10.0,25692.06,15.0,218382.51,50695DFUmYVrjrtYWX,01uTHUysWX9DJtwY6N
00kHboUKDmlwmErYS2,2022-08-09,Synthetic Precision Pioneer Data Platform Select Ion line item.,USD,2024-05-07T12:06:25Z,25.0,46257.59,15.0,982973.79,82iSYQYHoA98FdPQOM,01urPWM45zirhMAAW5
00kpEek5oNJiOZqQAK,2023-03-17,Synthetic Rapid Harbor Data Platform Vertex Solstice line item.,USD,2025-12-16T05:21:28Z,100.0,2452.62,5.0,232998.9,010sAkIXh4YIj8HQ3U,01uArZ6TaDNtlP6YWR
00kPX1dAb3ytjd6AYI,2022-08-01,Synthetic Virtual Compass Data Platform Essential Cascade line item.,USD,2024-07-04T13:20:09Z,5.0,3124.92,0.0,15624.6,00668gpDpvuiMm0YT0,01ulVeriDBY0fFFAK3
00kgypTMwr10BMsQTU,2023-03-19,Synthetic Adaptive Summit Hardware Professional Meridian line item.,USD,2026-06-15T08:38:32Z,100.0,17714.35,15.0,1505719.75,5218LcM3skmx3BSQLQ,01uy1gvXsamZD7YI4O
00kS1ZLwDtx1QmgQDG,2022-03-31,Synthetic Dynamic Lattice Advisory Standard Vector line item.,USD,2022-11-24T07:30:26Z,10.0,12871.2,0.0,128712.0,01tP4esz3eZDbeDAWQ,01uNS7Gn3OHWheDQAH
00kcuvAHOvGZ9iZY6N,2025-03-11,Synthetic Integrated Ember Data Platform Core Cobalt line item.,USD,2021-10-03T22:56:30Z,25.0,27974.27,20.0,559485.4,006Kb7zxzNgZlCmY62,01u6KKbQZEsQD2mQJW
00k9ttxN67DE7cyIDE,2023-07-01,Synthetic Modular Vertex Hardware Enterprise Nova line item.,USD,2025-11-26T01:30:14Z,5.0,35910.22,20.0,143640.88,006mKMwUt7UnEV9YZQ,01uoIM45i0DJHHHQCS
00ksJnbfEnTLsPJAZS,2024-03-28,Synthetic Precision Orbit Data Platform Professional Zenith line item.,USD,2024-05-13T13:11:57Z,50.0,15799.94,10.0,710997.3,006q3eJe87yNMSCYYR,01ujQGcX0dFFoJDAEI
00kSV7aeLIWkknmA18,2021-11-17,Synthetic Rapid Foundry Hardware Standard Cobalt line item.,USD,2023-01-23T05:05:20Z,10.0,27940.16,10.0,251461.44,500omxYi0hTQz5nAHP,01unim0cLH2qX1pAP5
00kGDbN2UVeeEVmQYU,2023-02-23,Synthetic Virtual Beacon Data Platform Core Pulse line item.,USD,2022-11-16T00:13:38Z,100.0,19118.6,0.0,1911860.0,816w3x3e88STxUPYSA,01uXSQ5fKhH9J0rQIQ
00k0jOAJeXKNFgdA0L,2025-09-11,Synthetic Adaptive Pioneer Hardware Foundation Atlas line item.,USD,2024-08-23T06:41:44Z,25.0,22147.12,20.0,442942.4,50iXmb70bfbD7KEAJ4,01uKf9JD3b3I31TYQ4
00kHGAtNEwY6bw7Y4F,2026-06-29,Synthetic Dynamic Harbor Cloud Service Scale Horizon line item.,USD,2026-04-30T06:36:13Z,100.0,20546.14,0.0,2054614.0,81t16BtiGlvXBS6YOP,01updbdld2ODwuzQJB
00kecZDLMo5SpnwIK4,2022-12-02,Synthetic Integrated Compass Data Platform Ultimate Pulse line item.,USD,2024-05-12T05:26:01Z,100.0,25602.58,15.0,2176219.3,80txT1CJqp3g7p2A0R,01u45XrA1cIlNlaAJY
00k2gWnsdJD4gsBYFN,2023-07-12,Synthetic Modular Summit Training Edge Aurora line item.,USD,2024-10-06T13:37:54Z,10.0,36888.41,5.0,350439.9,71iQQ8SGfolOwXNQYJ,01u4seYYJRPqsrIITT
00k1tETruwxnczWIES,2025-08-11,Synthetic Precision Lattice Advisory Foundation Ion line item.,USD,2025-04-08T17:14:31Z,10.0,657.32,0.0,6573.2,72ttHoExhn8TD4pYOO,01uen5Cpi1qkPs2QED
00kb4yLQN6CbPeKQV2,2024-03-22,Synthetic Rapid Ember Hardware Scale Solstice line item.,USD,2025-06-17T15:20:51Z,5.0,29295.67,20.0,117182.68,006NeJlsYNuod3eAS2,01uwoIIoLyxXnvpARE
00kAKRqh7SvpShiIGH,2022-09-27,Synthetic Unified Vertex Data Platform Ultimate Aurora line item.,USD,2021-10-18T03:09:17Z,5.0,28977.11,5.0,137641.27,01t3Nq3JHhA4xigQ1N,01u3p8CHYvz2rqmYEX
00kUUuDGbfSCU6UIZV,2024-02-27,Synthetic Adaptive Orbit Support Essential Meridian line item.,USD,2021-02-13T08:02:11Z,5.0,33446.35,20.0,133785.4,816QSg0GF2pqQnfIKH,01uXemgmbGBj031YMF
00kwIfLMG4qBVriAFK,2024-11-02,Synthetic Dynamic Foundry Support Premier Vector line item.,USD,2021-03-21T19:44:35Z,50.0,6844.32,10.0,307994.4,52trC9q4k0rZZPwASJ,01u410XzXyDchg8YH3
00ktDp0p7AdgeJnA78,2022-07-12,Synthetic Integrated Beacon Data Platform Select Cascade line item.,USD,2021-12-23T07:57:33Z,10.0,16436.36,0.0,164363.6,006hYnyfIrFM184I24,01uXDDMmVGn5CclQUQ
00kX4CeL0SSt8cRIUG,2021-08-13,Synthetic Modular Pioneer Cloud Service Vertex Meridian line item.,USD,2026-02-04T14:13:42Z,5.0,14231.86,0.0,71159.3,01tBe6YHqK3HBCaQ0M,01uw91RYAhA1FFjAKB
00kP2poqt0fxb6mQXA,2023-05-16,Synthetic Precision Harbor Advisory Essential Zenith line item.,USD,2022-11-20T21:43:31Z,100.0,21359.16,20.0,1708732.8,801rmDVqegLzveYA4W,01u71TYWHFtX08fYSW
00kQ7c0600pU3yQY3I,2025-04-30,Synthetic Rapid Compass Support Premier Cobalt line item.,USD,2022-10-13T18:58:55Z,1.0,30769.64,0.0,30769.64,006sfIuTzJMiMVdAK8,01uQQpeIOHGVGmXILC
00kWndted0zL8VaYHV,2024-10-25,Synthetic Unified Summit Data Platform Select Nova line item.,USD,2022-05-12T02:46:22Z,1.0,20212.87,0.0,20212.87,006lZoIVAKFfXeOA5D,01ulWu2LkZaEwOTA7G
00kKJTZDaThvQd6YXS,2025-09-16,Synthetic Adaptive Lattice Data Platform Core Atlas line item.,USD,2023-05-03T17:35:41Z,5.0,35555.58,0.0,177777.9,00612D5ppLojAPLA4Y,01u9usVZAaaGnwRYOD
00klJzVlfEU3hVGQ15,2023-11-07,Synthetic Dynamic Ember Hardware Enterprise Horizon line item.,USD,2024-08-11T00:33:43Z,10.0,42868.38,10.0,385815.42,526duQiMCinTMYoYWT,01uUynsjnV7oAmSQMS
00klEEtfCOLTO3iAW8,2021-10-07,Synthetic Elastic Vertex Support Professional Pulse line item.,USD,2023-10-28T12:52:45Z,1.0,16400.47,0.0,16400.47,700AZ5Efb7g1SiiYI7,01u4o2liuGqb4f9YF2
00k6zxHUS1BzaFDY95,2025-04-16,Synthetic Modular Orbit Advisory Standard Atlas line item.,USD,2022-04-28T11:20:48Z,1.0,12705.54,0.0,12705.54,51t70vLfkJeg9kRIV6,01ugTFHnbRbEb6pYO8
00kimivZR8tTf7VA0C,2023-05-06,Synthetic Precision Foundry Cloud Service Core Ion line item.,USD,2024-01-16T11:08:44Z,50.0,47909.03,0.0,2395451.5,006JTQBp51Wg4qTYD6,01uLfz5iHhz1ThCASO
00kdfAOHB4SGCq0IZB,2026-02-22,Synthetic Rapid Beacon Advisory Enterprise Solstice line item.,USD,2022-02-22T10:53:43Z,5.0,27102.01,20.0,108408.04,810AfXY7CkI2OtTAKH,01uSZGMqI3NxLQvINY
00khg4NHjtXrIwzIJU,2021-06-14,Synthetic Unified Pioneer Advisory Professional Aurora line item.,USD,2021-10-10T10:10:07Z,10.0,23810.69,20.0,190485.52,0069sow6G4kNJ2VQCU,01uzaJG6CPZmbqtY31
00kNrMeDlT3g9CnITU,2026-04-29,Synthetic Adaptive Harbor Training Ultimate Ion line item.,USD,2025-04-18T13:20:06Z,50.0,9515.86,0.0,475793.0,716abaFu5JRwcMCIE0,01uqhMa2zt9ioK1IJ8
00kUD6jlhRkM5cEA68,2024-01-28,Synthetic Dynamic Compass Data Platform Edge Vector line item.,USD,2024-01-07T15:50:11Z,10.0,21820.31,5.0,207292.95,011HMYcl7buHdcYITP,01uVTcsqzRQW04eAMD
00kxaQp83XgVrrXIJZ,2021-09-28,Synthetic Elastic Summit Training Foundation Cascade line item.,USD,2021-09-14T17:27:34Z,5.0,48172.83,0.0,240864.15,720hP6w22xszes4Y51,01uuzBHChBdZlrvQ8H
00kpjGI4MDq0OmYAJ9,2023-10-30,Synthetic Modular Lattice Hardware Scale Meridian line item.,USD,2021-04-20T20:45:54Z,2.0,20607.65,20.0,32972.24,0062XJlJw5xHNIxIQ3,01uMA8zSZGWyKdiAKM
00kdxgJpxeVcuP5YBL,2026-04-07,Synthetic Precision Ember Hardware Ultimate Vector line item.,USD,2023-05-06T22:59:48Z,1.0,33099.61,15.0,28134.67,0061a0N3TcwgYlmIJU,01u5GtifNDPLBQJQCC
00kDBiivWrwC3FfART,2026-06-24,Synthetic Quantum Vertex Cloud Service Edge Cobalt line item.,USD,2023-11-25T20:50:49Z,10.0,24891.51,0.0,248915.1,006Y9nOjEpG1UpFYNC,01uAMgh5dwURjaMQRK
00kEfDgxx3ahRwwQ3H,2023-03-08,Synthetic Unified Orbit Support Foundation Nova line item.,USD,2025-12-11T09:23:49Z,1.0,29990.6,5.0,28491.07,506lE6RMDqvThysAOK,01uHJZb6IgfOSkGIL7
00k5C5tuszcTBS9Y7N,2024-06-19,Synthetic Adaptive Foundry Training Select Zenith line item.,USD,2021-11-17T20:09:09Z,5.0,10907.41,0.0,54537.05,5261xjDdX1QGkqmIQC,01uphLiDJlXg8wvAE3
00kEXV20Sf4AMJQA9K,2022-11-16,Synthetic Dynamic Beacon Hardware Vertex Cobalt line item.,USD,2026-03-07T09:04:53Z,1.0,17875.75,20.0,14300.6,726FMdiCT0tjq1BYP4,01u5lAQdtIRbdv3AQF
00kA0PhaZWHEPosAPK,2022-04-21,Synthetic Elastic Pioneer Advisory Essential Pulse line item.,USD,2026-05-17T02:47:37Z,5.0,31610.11,15.0,134342.97,00ixs5i8iJUUoBHYRD,01u4dHsHv8wA4sGY7I
00k1Td0TSw1xFj3QRP,2023-08-30,Synthetic Modular Harbor Data Platform Premier Atlas line item.,USD,2024-02-08T22:08:13Z,2.0,34637.15,0.0,69274.3,50iXmb70bfbD7KEAJ4,01uGm9aqZuKAd5vQXA
00kGUgGvIQli7XGY3V,2023-01-25,Synthetic Precision Compass Data Platform Select Horizon line item.,USD,2026-04-25T06:25:41Z,5.0,3620.53,5.0,17197.52,800IzBADA7mOjsmA4O,01uqczls0EvVZK9A44
00k5jeV08Fj6dkQIOJ,2023-03-05,Synthetic Quantum Summit Cloud Service Vertex Pulse line item.,USD,2024-09-28T08:26:42Z,100.0,21609.76,0.0,2160976.0,01t12GHQVKMd3OWIQ5,01u71cjEwFj03mAIM3
00k1lA3RliLw5GNAYL,2026-03-15,Synthetic Unified Lattice Training Essential Aurora line item.,USD,2026-06-29T15:14:59Z,2.0,28838.26,20.0,46141.22,006OHS32pgAomz6I24,01uwzxHNpERT5TqAXA
00kBmNosEmVDFXgYA1,2023-07-24,Synthetic Adaptive Ember Data Platform Professional Ion line item.,USD,2022-02-15T02:12:09Z,10.0,30502.88,10.0,274525.92,00ixs5i8iJUUoBHYRD,01u45XrA1cIlNlaAJY
00kZxIXtBnFcVTcAK0,2021-06-21,Synthetic Connected Vertex Advisory Standard Solstice line item.,USD,2023-01-08T19:57:20Z,100.0,188.59,0.0,18859.0,006E4scDKGSPsigIW3,01u3VcPWmfc83TAIIQ
00kFP9Muo7KBgFgQTN,2021-10-31,Synthetic Elastic Orbit Hardware Core Cascade line item.,USD,2021-05-25T06:58:34Z,10.0,42293.25,0.0,422932.5,006WAXAIbChcpk5AOP,01uz35PKYhJf7A2A3O
00kE4ZD1A8p6Z25QTQ,2022-06-24,Synthetic Modular Foundry Hardware Enterprise Meridian line item.,USD,2023-09-26T21:16:58Z,50.0,16018.07,0.0,800903.5,510pZvpQ5rEerZiQIL,01uL3wcoUYcBvlqYHO
00kWS3UK4kZVxZ2QMJ,2022-02-01,Synthetic Precision Beacon Data Platform Professional Vector line item.,USD,2022-10-26T22:16:18Z,25.0,19444.39,20.0,388887.8,001v9B7cfK1SYjJIJ3,01uw91RYAhA1FFjAKB
00khefqQt9w2xWOACM,2024-04-13,Synthetic Quantum Pioneer Cloud Service Standard Cascade line item.,USD,2024-02-17T02:53:58Z,5.0,13996.19,10.0,62982.85,0062scKm4y13WyjQ8J,01uTQrHbd0TJOw2IXT
00kWn4D891tfwb0YCU,2021-04-20,Synthetic Unified Harbor Advisory Core Nova line item.,USD,2022-04-24T18:04:20Z,10.0,30092.94,0.0,300929.4,700AZ5Efb7g1SiiYI7,01uM1GWov1Ae00HA3J
00kjPTDUkc8y36GIW8,2023-02-21,Synthetic Adaptive Compass Advisory Foundation Zenith line item.,USD,2026-03-16T23:24:06Z,2.0,3477.38,10.0,6259.28,721T9noLs7XaVr3I9I,01ur28FnEV6DyiAA63
00kLMfOfgWlmOrjYP5,2024-01-18,Synthetic Connected Summit Hardware Scale Cobalt line item.,USD,2021-07-11T23:01:35Z,25.0,22333.0,20.0,446660.0,006DWcdP5R43VoTQK6,01ulT0vCqClLQ4gYDM
00k3t3YV4JyHKuTQPR,2024-10-16,Synthetic Elastic Lattice Training Ultimate Nova line item.,USD,2021-02-09T21:51:17Z,25.0,5763.54,0.0,144088.5,72ik8dNleqayzEcQHA,01uPNiaL1uUi0GGYQH
00klatz91lQ3jriA2J,2025-03-04,Synthetic Modular Ember Advisory Edge Atlas line item.,USD,2022-06-30T11:22:39Z,1.0,23311.89,0.0,23311.89,02tp6iXCgEYS9euITR,01ujQGcX0dFFoJDAEI
00kU0pBRLlfI7m3YQ5,2023-12-06,Synthetic Open Vertex Cloud Service Foundation Horizon line item.,USD,2023-02-12T07:27:36Z,5.0,24101.73,0.0,120508.65,006a3u1vsSugaQcQ40,01uT2HYAu6kyAXCY0P
00kfwtrtWRT8PlLYQ0,2026-07-31,Synthetic Quantum Orbit Cloud Service Scale Pulse line item.,USD,2025-07-23T16:47:20Z,2.0,38938.28,10.0,70088.9,006US9BsmcxRtyEIMR,01ulr3bX0CgclaDYGJ
00kFX15OACVhMXbAC2,2025-05-01,Synthetic Unified Foundry Data Platform Ultimate Atlas line item.,USD,2024-08-24T09:20:49Z,10.0,36578.8,10.0,329209.2,006Lxqd7zx3kqpLAYY,01uIvD4MeZzNUBsQBH
00kiHskoAdGL1j6YKY,2025-04-19,Synthetic Adaptive Beacon Hardware Essential Ion line item.,USD,2021-01-26T23:19:27Z,10.0,20985.39,0.0,209853.9,02iS22kmtnTAmXQYS9,01ulr3bX0CgclaDYGJ
00kLRn8YENXFgQRA8U,2024-08-19,Synthetic Connected Pioneer Cloud Service Premier Solstice line item.,USD,2023-09-03T17:29:59Z,2.0,49140.29,0.0,98280.58,80iif3zS8vL3LMDA9N,01u5PaTy6Vk6uLCQ0J
00ktJkOpnhqK4gBAM1,2022-08-29,Synthetic Elastic Harbor Training Select Aurora line item.,USD,2022-11-08T23:23:17Z,100.0,4666.68,20.0,373334.4,006Fh33AMPqidSMY4Q,01unzqchnBJvFvNARI
00k8pH3erIpdGmcY5S,2023-03-21,Synthetic Modular Compass Training Vertex Ion line item.,USD,2024-12-07T18:14:54Z,1.0,29186.37,0.0,29186.37,006wNYmybxjjNk5IFU,01uhMKIX1dZxo2KIIG
00kYFj9Bv5Z7JaLYGH,2023-08-01,Synthetic Open Summit Advisory Essential Vector line item.,USD,2025-07-25T22:39:12Z,50.0,12736.37,5.0,604977.57,006lj43LWcVxgCsY4L,01uwblHjttgt0qjYKB
00k49uPCEPmfVAoYAD,2022-04-02,Synthetic Quantum Lattice Cloud Service Premier Cascade line item.,USD,2021-04-13T08:57:17Z,5.0,46939.54,15.0,199493.05,006mzWe58RdMo3xAFH,01uAFoB6gbzYkh5Y2C
00kCw259W0zGyj6ILI,2025-06-19,Synthetic Unified Ember Cloud Service Select Meridian line item.,USD,2025-06-02T12:36:54Z,10.0,40701.14,0.0,407011.4,006k35NcfzPczydIXY,01ugKOOSB3az2jyA38
00kKVAzYdf4S1g0YLR,2021-06-20,Synthetic Virtual Vertex Data Platform Vertex Vector line item.,USD,2022-12-09T23:06:43Z,10.0,43931.34,10.0,395382.06,006gQCGCiLbdaimACJ,01uExFr2ox1wODrIJA
00kC2PUFTAIIuYgYQI,2024-03-01,Synthetic Connected Orbit Support Enterprise Cobalt line item.,USD,2024-06-11T20:10:19Z,1.0,20023.88,10.0,18021.49,021jvqwanvRq8PSQS3,01uuQt0w3KuspnOYT7
00kpz2PblmllHiuAMG,2026-06-10,Synthetic Elastic Foundry Data Platform Professional Nova line item.,USD,2022-01-05T00:15:13Z,50.0,40568.6,20.0,1622744.0,006QfDfXqSEXxGIQT3,01uzrOswHnzmYb6AU7
00kVloJeZMS61EiI1I,2025-10-28,Synthetic Modular Beacon Advisory Standard Zenith line item.,USD,2021-03-31T22:53:19Z,25.0,32812.21,15.0,697259.46,02inHUqPyXgpf8GILT,01uOjdsyc3asY9jQM2
00koziMnl8r3xUeQXM,2025-04-25,Synthetic Open Pioneer Hardware Core Horizon line item.,USD,2021-06-03T05:52:15Z,2.0,40994.58,15.0,69690.79,006jVTcaXW3kr2OY5L,01uzkFgHHKOHNb8ADY
00krZGRrifi5G40Q98,2024-06-02,Synthetic Quantum Harbor Support Enterprise Pulse line item.,USD,2023-09-12T16:31:38Z,10.0,34016.49,0.0,340164.9,71iAW7GO0dwXsl4Q1S,01uYIe28XneaoiGQKT
00kysFcbLDxhRBFQRI,2022-03-22,Synthetic Unified Compass Training Professional Atlas line item.,USD,2023-12-24T12:03:26Z,1.0,9889.42,0.0,9889.42,80tIcH6603TxTUmY63,01ueFoz0cEnrn7mI9X
00knL11dTYpf4XmQ5Q,2026-05-14,Synthetic Virtual Summit Advisory Standard Horizon line item.,USD,2021-11-25T19:55:12Z,2.0,15903.14,0.0,31806.28,006b5HcI332GhHZI2T,01ug1WoyI1CzpokA0D
00kFJlEXrUaPnAdAQ1,2025-05-17,Synthetic Connected Lattice Data Platform Edge Solstice line item.,USD,2024-12-06T22:14:02Z,1.0,13027.04,10.0,11724.34,006ZCsT1xiI0zuZYAP,01u4PmvaoJjErBdQDS
00kZQYn96Dr7DXnI00,2025-12-31,Synthetic Elastic Ember Hardware Foundation Aurora line item.,USD,2026-02-10T05:58:12Z,25.0,3674.62,0.0,91865.5,701ZKEVK2K8qBjzA6V,01uxGUu3X0m16ejI17
00kWAvq81P6KknfYPY,2022-04-16,Synthetic Integrated Vertex Support Scale Ion line item.,USD,2023-05-29T06:04:17Z,10.0,39511.28,10.0,355601.52,006aMy7xqM18jiyILB,01uwpchl2gSzc8zISZ
00kRrpXL4YROasqI5I,2023-02-17,Synthetic Open Orbit Data Platform Ultimate Solstice line item.,USD,2021-12-06T14:51:09Z,100.0,33007.62,0.0,3300762.0,006cokd0oy31bp9YH0,01u6i9Nw76KxTuIYF4
00kRF6rMal8aXKlAEG,2024-08-04,Synthetic Quantum Foundry Data Platform Edge Cascade line item.,USD,2025-05-24T15:10:49Z,5.0,39005.73,5.0,185277.22,006WszjSMO6G9CjA99,01uk7RIGqtW7TtTAU7
00kZ11ES7lYpmn7Q2X,2026-08-17,Synthetic Unified Beacon Cloud Service Foundation Meridian line item.,USD,2025-03-29T00:22:08Z,50.0,12900.16,0.0,645008.0,01te3zIh35yJ4wEASP,01uysnau0KhTkwBAAW
00kBk5LUkw3hUf6Q2Z,2026-04-14,Synthetic Virtual Pioneer Data Platform Scale Vector line item.,USD,2022-03-09T01:19:36Z,50.0,12185.23,5.0,578798.42,710OWlhgQBz1dgiQSB,01uiUF9NOGQMVCOY9G
00kUkrSUUvA5fIQAUT,2025-07-07,Synthetic Connected Harbor Support Vertex Cascade line item.,USD,2024-02-19T12:30:37Z,25.0,48993.13,15.0,1041104.01,7100lBvWE3n9gKlQP5,01uN1gq3AIwqkHLQ6E
00kJJgdLFaWGPkwAJ9,2025-09-02,Synthetic Elastic Compass Training Essential Nova line item.,USD,2022-01-13T04:14:39Z,1.0,42937.34,10.0,38643.61,711nKDDjsWx7USFADB,01u8bUIPWTpRcjJAT0
00kpcUXPqSYYAslIG6,2023-07-16,Synthetic Integrated Summit Advisory Premier Zenith line item.,USD,2024-01-20T19:01:22Z,5.0,15228.46,0.0,76142.3,52tPmQukA58S2sxYT9,01uGjhxtfIblWmiA3R
00kopk4JCSzfU70AX7,2023-04-16,Synthetic Open Lattice Data Platform Select Cobalt line item.,USD,2021-06-27T20:48:26Z,5.0,22765.98,15.0,96755.41,006sWP46Zv43vDZYLD,01uNzFjMXKixso0Y41
00kOKZRE7qv02AtA2Z,2025-04-04,Synthetic Quantum Ember Advisory Vertex Nova line item.,USD,2022-07-24T10:36:56Z,2.0,49733.23,5.0,94493.14,006ksFDjDwxcXhcYWX,01uFMIhPjil3hAVQJI
00kp7DDGVbv2Ae5I0C,2021-05-29,Synthetic Rapid Vertex Advisory Essential Atlas line item.,USD,2021-03-05T07:29:59Z,100.0,4649.08,0.0,464908.0,82iOhvqkdKvlv9JY22,01uArZ6TaDNtlP6YWR
00kgdDFnxcf926DQWU,2023-01-27,Synthetic Virtual Orbit Support Premier Horizon line item.,USD,2022-12-01T22:20:26Z,2.0,23856.99,15.0,40556.88,0060fpWHPzBid9MQTD,01uw91RYAhA1FFjAKB
00kZzU35MnPKN04IDF,2026-05-03,Synthetic Connected Foundry Hardware Standard Pulse line item.,USD,2024-01-30T15:27:25Z,1.0,49902.06,20.0,39921.65,001oUkNbbCllH3CABZ,01uphLiDJlXg8wvAE3
00kxiEsJOg7jQbnYZS,2025-02-09,Synthetic Elastic Beacon Training Core Aurora line item.,USD,2021-09-16T00:00:59Z,100.0,49746.31,20.0,3979704.8,02inFI2zQXHfDeCQAL,01uPr41KGxIVdDtIWK
00kJDEzQ2tV7u4VIG9,2026-07-21,Synthetic Integrated Pioneer Training Enterprise Ion line item.,USD,2025-06-02T12:31:27Z,5.0,32506.17,0.0,162530.85,006ksFDjDwxcXhcYWX,01ukgubfNSBfQYaIUA
00kx9KEOP4Ylm5MY2M,2022-07-21,Synthetic Open Harbor Advisory Professional Solstice line item.,USD,2022-07-03T23:57:31Z,1.0,13162.16,15.0,11187.84,006t3RhL6YOQkosAYF,01up2y9M1x2zHlGIII
00kl4pr1vJ3GNi7QMJ,2025-08-17,Synthetic Quantum Compass Advisory Standard Aurora line item.,USD,2025-09-14T17:42:50Z,1.0,4980.26,10.0,4482.23,006d6fduGhJlX7oIM3,01ulWu2LkZaEwOTA7G
00k3hvSfIoDDRSlIZJ,2023-03-28,Synthetic Rapid Summit Training Core Meridian line item.,USD,2025-10-23T01:32:54Z,5.0,44352.58,15.0,188498.47,52trC9q4k0rZZPwASJ,01uTsGST0Vu9nmEQER
00kgIiMeg4lS3cyIJO,2021-06-02,Synthetic Virtual Lattice Cloud Service Enterprise Vector line item.,USD,2021-07-24T22:44:27Z,5.0,47402.87,15.0,201462.2,82i7bmCXUJrqN62YKI,01uLfz5iHhz1ThCASO
00kvbniWKqdNihlAP5,2025-06-16,Synthetic Connected Ember Support Scale Cascade line item.,USD,2024-06-25T16:04:00Z,5.0,37137.83,0.0,185689.15,006WbpAq9qY2un1YSC,01ucOVQYpxTA9fkYLG
00kAl1R33XIxyFdA5H,2024-07-18,Synthetic Dynamic Vertex Support Ultimate Meridian line item.,USD,2023-04-26T02:44:41Z,1.0,6911.57,10.0,6220.41,516BZpqi92HfMiEAXD,01uV1w6txw3ypc8QJ7
