Id,Name,QuoteNumber,Status,ExpirationDate,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,CurrencyIsoCode,Description,CreatedDate,Subtotal,Discount,Tax,TotalPrice,GrandTotal,AccountId,ContractId,OpportunityId,Pricebook2Id
0Q05RZ6hvDdGMjYKVW,Synthetic Quote 0000060,Q-00000060,In Review,2024-07-10,997 Bennett Mountains,Alder Bay,MA,89465,United States,94907 Jennifer Shoal Apt. 624,Lake Briar,CO,75241,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-05-26T17:54:37Z,334497.01,5.0,15888.61,317772.16,333660.77,001pUY9CVMaLCa4YQV,,,01sJqGPflRJqwqCPRW
0Q00duImV3RBs6W0E3,Synthetic Quote 0000061,Q-00000061,In Review,2025-09-12,10679 Vasquez Corners Suite 498,Lake Briar,TX,51853,United States,39752 Williams Union,Lake Briar,CO,61950,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-07-29T21:52:01Z,1340030.84,5.0,127302.93,1273029.3,1400332.23,001Ivgehi2RhpxmIXK,,0069sow6G4kNJ2VQCU,01sf902KvuoXgXtOGX
0Q0HrF0ItLvvvEt0NQ,Synthetic Quote 0000062,Q-00000062,Presented,2022-10-17,626 Garner Extension Suite 709,Alder Bay,NC,53998,United States,731 Henderson Islands Suite 837,Northhaven,CO,11437,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-09-02T07:28:44Z,2449052.92,10.0,110207.38,2204147.63,2314355.01,0017R1i3b17QyDUAUX,,006qm2HuEhCudzjQIF,01sf902KvuoXgXtOGX
0Q0tfDDxyiMXJUnC7I,Synthetic Quote 0000063,Q-00000063,Rejected,2021-05-17,1931 Nathan Springs Apt. 677,Alder Bay,MA,48492,United States,3180 Bruce Rue Suite 614,Willow Harbor,TX,51038,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-04-17T22:33:28Z,2223197.34,0.0,0.0,2223197.34,2223197.34,0018wiQDxKxpFvLYGU,,520tpdZF37z5lm2IER,01sLoYtuPuiAhJSKZN
0Q02hdBeoyoQ0pCCQ2,Synthetic Quote 0000064,Q-00000064,Draft,2023-09-14,1733 Paula Row,Cedar Crossing,CA,25146,United States,43670 Chase Village,Alder Bay,NC,22769,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-06-16T20:59:16Z,1071022.38,15.0,0.0,910369.02,910369.02,001KQsenOWHB4fuQM5,,006AVkLKQ3mZ49YQCG,01sLoYtuPuiAhJSKZN
0Q0SfQU2Q1E8l81KKD,Synthetic Quote 0000065,Q-00000065,In Review,2022-11-07,923 Bryant Gardens,Alder Bay,WA,57701,United States,6601 Nicole Forks,Willow Harbor,TX,48253,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-10-08T00:04:30Z,1156208.88,0.0,86715.67,1156208.88,1242924.55,0017Pw79T9KgAdXIW1,,800hJW9ycp2PBJaQNP,01sQ4LtuJF9K1vlMFT
0Q0moVTcHHOk0ELS11,Synthetic Quote 0000066,Q-00000066,Presented,2024-01-04,395 Spencer Village Suite 196,Northhaven,TX,13025,United States,09754 Blake Rapid Suite 830,Northhaven,NC,39739,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-11-20T04:20:31Z,2235043.96,10.0,100576.98,2011539.56,2112116.54,0018haifivYezP7QUH,,006WonYZXAjQ90LQSO,01sf902KvuoXgXtOGX
0Q0rsmxnVvCvNzbC95,Synthetic Quote 0000067,Q-00000067,In Review,2025-03-07,3595 Joel Harbor Suite 152,Alder Bay,NC,68739,United States,5251 Lawrence Squares,Lake Briar,TX,75325,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-02-05T21:11:39Z,1190428.32,10.0,0.0,1071385.49,1071385.49,001Hbp8pEhElgRqIO2,8004nELqkeAIVStA78,820dkfx5MiN3Jf2AR6,01sQ4LtuJF9K1vlMFT
0Q0TAijfr0Pe18ZCWN,Synthetic Quote 0000068,Q-00000068,Presented,2024-06-13,050 Thomas Spur,Lake Briar,MA,25971,United States,1643 Jackie Forges Apt. 231,Cedar Crossing,CA,90686,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-05-14T03:30:27Z,1799479.34,0.0,89973.97,1799479.34,1889453.31,001FVBcrH6719XQAUS,,80iq1Bh2MseHsg3YUS,01sQ4LtuJF9K1vlMFT
0Q0fGnHVuRwxOIU0NW,Synthetic Quote 0000069,Q-00000069,Rejected,2022-05-09,300 Ford Camp,Northhaven,CO,19320,United States,506 Moore Lodge Suite 345,Cedar Crossing,OR,84638,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-02-08T04:50:21Z,1799058.47,0.0,134929.39,1799058.47,1933987.86,001Ivgehi2RhpxmIXK,,0069sow6G4kNJ2VQCU,01sf902KvuoXgXtOGX
0Q0fbexjKcgom6u0OT,Synthetic Quote 0000070,Q-00000070,In Review,2023-12-18,9158 Ryan Rest,Cedar Crossing,CA,31940,United States,434 Myers Plains Suite 927,Cedar Crossing,OR,35026,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-11-18T13:39:06Z,1442118.92,0.0,144211.89,1442118.92,1586330.81,001Ee8rMt958Fh9Y0A,,0065MMZsFYroY4RAAH,01sJqGPflRJqwqCPRW
0Q0xr60LFWrJB5tS6P,Synthetic Quote 0000071,Q-00000071,Draft,2025-02-09,4126 Barry Loop,Lake Briar,NC,26773,United States,68871 Douglas Streets Suite 863,Lake Briar,TX,89068,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-01-10T10:01:47Z,1067245.27,0.0,106724.53,1067245.27,1173969.8,001SpROmneVnpzUI6I,,,01sLoYtuPuiAhJSKZN
0Q03uABJpPNzImcCTP,Synthetic Quote 0000072,Q-00000072,In Review,2025-03-28,82802 Taylor Oval,Willow Harbor,WA,33309,United States,2301 Travis Ferry Apt. 816,Northhaven,NC,20150,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-01-27T07:59:35Z,285568.69,5.0,27129.03,271290.26,298419.29,001e5khOQO7raMEQ3D,,000drBgiK1yV65gYEN,01sQ4LtuJF9K1vlMFT
0Q02ontZe5i3G6000D,Synthetic Quote 0000073,Q-00000073,Draft,2022-12-27,66635 Cox Fall,Cedar Crossing,OR,62539,United States,57992 William Haven Suite 551,Summit Glen,CO,16388,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-09-28T11:22:17Z,839487.69,5.0,59813.5,797513.31,857326.81,0016bs349lxRsmUQ0V,8000rz8uug1m2u0YHF,006oe5NiExs3WD5AKN,01sf902KvuoXgXtOGX
0Q0xghMwOLhlU3oSBQ,Synthetic Quote 0000074,Q-00000074,Draft,2025-09-20,276 Watkins Shoal Apt. 991,Summit Glen,WA,14195,United States,5934 William Divide,Northhaven,OR,43071,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-06-22T14:44:16Z,236211.56,0.0,11810.58,236211.56,248022.14,001Pv3IESUoMrhiAAG,800oqsSwWdfbF7CY5U,,01sJqGPflRJqwqCPRW
0Q0q8jRYw1NHQ5iCEF,Synthetic Quote 0000075,Q-00000075,In Review,2021-12-06,46937 Cheryl Mills,Cedar Crossing,WA,18560,United States,602 Franklin Views,Alder Bay,OR,91449,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-10-22T14:27:27Z,1964262.56,5.0,186604.94,1866049.43,2052654.37,001qP46mGWsPnuOQ5R,,001oUkNbbCllH3CABZ,01sLoYtuPuiAhJSKZN
0Q0VFhnMlhlEPZI0GM,Synthetic Quote 0000076,Q-00000076,Presented,2025-03-13,131 Fisher Skyway,Cedar Crossing,CO,46156,United States,722 Schwartz Plaza,Northhaven,CA,53629,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-02-11T08:11:59Z,2481429.91,0.0,186107.24,2481429.91,2667537.15,0014BI0PTpGJAb4ICJ,,,01sf902KvuoXgXtOGX
0Q0GpItkHjiAN98CAH,Synthetic Quote 0000077,Q-00000077,Accepted,2026-01-25,02282 Cameron Points,Lake Briar,WA,86611,United States,0455 Lisa Course Apt. 415,Lake Briar,TX,63203,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-12-26T19:29:07Z,1711896.3,5.0,81315.07,1626301.48,1707616.55,001IGpX26HWSL0HQPY,,006DdeC36MIzT7wIBL,01sf902KvuoXgXtOGX
0Q06zXJwiCM8yrR0V7,Synthetic Quote 0000078,Q-00000078,Presented,2022-08-18,25191 Gonzalez Village,Willow Harbor,CO,20523,United States,33552 Joseph Inlet Apt. 053,Alder Bay,CA,45509,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-07-04T04:26:27Z,350459.53,0.0,26284.46,350459.53,376743.99,001qb5RFrl2MvvDIYA,,0066AMuIQTE5SLmQP2,01sf902KvuoXgXtOGX
0Q04H9Xn1U8FxBiSQP,Synthetic Quote 0000079,Q-00000079,Rejected,2022-10-07,2397 Christopher Groves Apt. 708,Summit Glen,TX,24769,United States,09961 Middleton Islands Suite 460,Lake Briar,MA,79618,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-09-07T08:58:04Z,1996303.73,0.0,99815.19,1996303.73,2096118.92,001F0saAL86T3h5IUF,,52th6NaZzpxGAvAY03,01sLoYtuPuiAhJSKZN
0Q09HAZ0NROfsFdS7X,Synthetic Quote 0000080,Q-00000080,Accepted,2024-12-15,0174 Bell Village Suite 661,Summit Glen,MA,89876,United States,01676 Wells Unions,Lake Briar,TX,37990,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-11-15T04:45:34Z,1111686.61,15.0,47246.68,944933.62,992180.3,001Y94eVbSCMZThYRA,800pHjoyPbLhnpsANO,006Cit730YdKuQBYML,01sLoYtuPuiAhJSKZN
0Q0POzK087N5s5nKOY,Synthetic Quote 0000081,Q-00000081,Rejected,2026-07-19,409 Collins Squares,Willow Harbor,OR,31385,United States,056 Gallagher Underpass Apt. 579,Cedar Crossing,OR,40507,United States,USD,Synthetic commercial quote for CRM benchmark use.,2026-04-20T01:17:11Z,1685916.02,0.0,168591.6,1685916.02,1854507.62,001OPKDJQJag0BvIDS,,006oQSzJDjWvKoBY9W,01sQ4LtuJF9K1vlMFT
0Q0Y6tabFrWGi7D04M,Synthetic Quote 0000082,Q-00000082,Accepted,2026-08-30,02069 Jessica Heights,Alder Bay,MA,74298,United States,39596 Morris Path Suite 592,Alder Bay,TX,54170,United States,USD,Synthetic commercial quote for CRM benchmark use.,2026-06-01T20:25:42Z,1037666.67,0.0,77825.0,1037666.67,1115491.67,001lpuGrFmSTBnuY0M,,006RmQxRKNSn5fcIK7,01sf902KvuoXgXtOGX
0Q0Qpdr6zMclvBlKL7,Synthetic Quote 0000083,Q-00000083,Rejected,2023-06-21,1665 Kathryn Port Apt. 911,Alder Bay,MA,42218,United States,0472 John Unions Suite 818,Alder Bay,WA,17624,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-03-23T21:25:29Z,1781281.33,15.0,113556.68,1514089.13,1627645.81,001Zk4o7YhsJVX1ID0,,006NVCfNB0cM3DJQ1W,01sf902KvuoXgXtOGX
0Q0Y9plwmyECgSKS3R,Synthetic Quote 0000084,Q-00000084,Presented,2023-01-07,401 Green Grove Apt. 943,Willow Harbor,WA,38838,United States,867 Daniel Harbors Suite 334,Northhaven,MA,32368,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-12-08T01:08:07Z,2043887.6,5.0,0.0,1941693.22,1941693.22,001g2MhymLdN59YQJG,,006ZCsT1xiI0zuZYAP,01sQ4LtuJF9K1vlMFT
0Q0zVmV1aeIDehh09S,Synthetic Quote 0000085,Q-00000085,In Review,2022-12-03,576 Kimberly Meadows,Cedar Crossing,MA,27844,United States,1143 Sexton Throughway Suite 592,Willow Harbor,MA,73516,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-09-04T01:28:16Z,303197.81,5.0,0.0,288037.92,288037.92,001Ivgehi2RhpxmIXK,,70615XF1CMiOFu0Q40,01sLoYtuPuiAhJSKZN
0Q0oHZrzXUcfmczK9H,Synthetic Quote 0000086,Q-00000086,Rejected,2024-10-18,158 Cassie Port Apt. 602,Lake Briar,TX,85289,United States,94132 Mary Light Suite 624,Northhaven,NC,49289,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-09-18T20:23:45Z,1418143.88,0.0,141814.39,1418143.88,1559958.27,001t3ufNKZqVIffYHM,,700Uv4OBKSrHegvA8L,01sLoYtuPuiAhJSKZN
0Q0lwm2z5zNENx0C80,Synthetic Quote 0000087,Q-00000087,Draft,2025-12-11,415 Barnes Spurs Apt. 105,Cedar Crossing,CA,37316,United States,4153 Ryan Loaf,Cedar Crossing,WA,59570,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-10-12T05:10:25Z,1243270.82,0.0,124327.08,1243270.82,1367597.9,001gcyiBi1aOx6uAJ7,,006XYNbHvhDXydkYO1,01sf902KvuoXgXtOGX
0Q0kqsvSB1QNWWKKI0,Synthetic Quote 0000088,Q-00000088,In Review,2021-05-30,9024 Dickerson Plains,Willow Harbor,TX,79510,United States,016 Miller Isle,Cedar Crossing,WA,74704,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-04-15T07:53:15Z,222303.51,0.0,0.0,222303.51,222303.51,001aJFstC9yWgafQNG,,006a6Br7MTUA28eIPE,01sLoYtuPuiAhJSKZN
0Q0iYt1tD3CFtSW0HL,Synthetic Quote 0000089,Q-00000089,Rejected,2023-06-11,29316 Hodge Shoal,Summit Glen,MA,27311,United States,796 Jimmy Divide,Lake Briar,CO,51827,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-05-12T22:56:42Z,942641.91,0.0,0.0,942641.91,942641.91,001b9Ubd6IpdBJKANL,,,01sLoYtuPuiAhJSKZN
0Q0PcqytlKC0zGpCAB,Synthetic Quote 0000090,Q-00000090,In Review,2021-06-30,2883 Austin Throughway Apt. 727,Lake Briar,NC,82276,United States,530 Calderon Mount Suite 965,Lake Briar,CA,31462,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-05-31T19:25:04Z,353876.74,10.0,23886.68,318489.07,342375.75,001aJFstC9yWgafQNG,,0204HF7wVTuoVneYOB,01sf902KvuoXgXtOGX
0Q0eJw2obwPjuIHCFP,Synthetic Quote 0000091,Q-00000091,Accepted,2021-06-04,332 Jeffrey Ramp,Cedar Crossing,OR,90564,United States,27362 Laura Ports Suite 716,Willow Harbor,OR,29457,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-05-05T11:38:44Z,271101.07,0.0,13555.05,271101.07,284656.12,001AZHmNsDfQdrZQQD,,006DFDfcGmVDqe5QAS,01sQ4LtuJF9K1vlMFT
0Q03Lp9pernxHrOC2C,Synthetic Quote 0000092,Q-00000092,Accepted,2024-08-04,93283 Moses Stravenue,Northhaven,MA,50348,United States,866 Miller Meadow Suite 392,Northhaven,CA,15077,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-07-05T23:47:26Z,34941.35,0.0,1747.07,34941.35,36688.42,001yQSD3rwvt3ZBAV9,8007w3vo8zs96xnQUO,,01sLoYtuPuiAhJSKZN
0Q0TBb31IJhEJbvCJR,Synthetic Quote 0000093,Q-00000093,Accepted,2025-07-12,715 Harris Lane Apt. 666,Cedar Crossing,CO,69946,United States,851 Cox Expressway Apt. 922,Cedar Crossing,CA,31997,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-06-12T16:25:57Z,1806404.89,15.0,0.0,1535444.16,1535444.16,001oPLQgL6DtzXuQJ9,,006kfWH3fHnKyijQ5P,01sf902KvuoXgXtOGX
0Q0LsbjWA6rArCtSWW,Synthetic Quote 0000094,Q-00000094,Presented,2024-11-11,1768 James Cape,Cedar Crossing,OR,25331,United States,5518 Conner Orchard Suite 928,Willow Harbor,TX,91590,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-10-12T19:13:32Z,2032302.93,15.0,129559.31,1727457.49,1857016.8,001sAtRqmoa84s0IBV,,006HUswLQ6dv8goIE6,01sLoYtuPuiAhJSKZN
0Q0hATM9BhDPJMICVA,Synthetic Quote 0000095,Q-00000095,Rejected,2022-02-28,47103 Isaac Tunnel,Lake Briar,WA,76424,United States,967 Ramirez Mission,Northhaven,WA,66611,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-01-29T21:48:56Z,1611400.65,0.0,80570.03,1611400.65,1691970.68,001aJFstC9yWgafQNG,,0204HF7wVTuoVneYOB,01sf902KvuoXgXtOGX
0Q0X3jASRkYKjiIC1O,Synthetic Quote 0000096,Q-00000096,Rejected,2025-11-20,931 Angela Light Suite 113,Cedar Crossing,OR,95052,United States,460 Buck Springs Suite 617,Alder Bay,TX,88778,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-10-06T06:07:36Z,2033161.55,10.0,91492.27,1829845.4,1921337.67,001JcZQ7uhRMVxxILW,800Xx5FQgFz5fJ9YDO,006v4NgLKt1LzlOAPT,01sQ4LtuJF9K1vlMFT
0Q0ViMJlR90Q47MSQM,Synthetic Quote 0000097,Q-00000097,Draft,2026-01-14,412 Tyler Viaduct Suite 669,Alder Bay,WA,82361,United States,599 Pittman Springs Apt. 507,Summit Glen,TX,58558,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-11-15T05:55:42Z,1425518.59,15.0,60584.54,1211690.8,1272275.34,001Hbp8pEhElgRqIO2,8004nELqkeAIVStA78,01665LIM3G7O2IEIRV,01sf902KvuoXgXtOGX
0Q0t9gpUJphE3SAKKE,Synthetic Quote 0000098,Q-00000098,Rejected,2022-01-02,3293 Angela Mount Suite 972,Northhaven,TX,60033,United States,79200 Darlene Ports,Lake Briar,WA,34414,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-11-03T22:13:46Z,27026.33,0.0,1351.32,27026.33,28377.65,0013zAV0Mvg9gCbIC6,,,01sLoYtuPuiAhJSKZN
0Q0hr6VdsYBljbWCIR,Synthetic Quote 0000099,Q-00000099,Rejected,2026-02-25,78528 Samantha Divide,Summit Glen,WA,26207,United States,988 Williams Village,Willow Harbor,MA,36970,United States,USD,Synthetic commercial quote for CRM benchmark use.,2026-01-26T02:33:39Z,474402.42,15.0,40324.21,403242.06,443566.27,001GIi2sHi8hI1AQ7T,,80tiKSl4hJWjT5jA9G,01sf902KvuoXgXtOGX
0Q01UCb5nkxG6rwSL9,Synthetic Quote 0000100,Q-00000100,Accepted,2022-09-09,3033 Richard Highway Apt. 079,Lake Briar,CO,90068,United States,1993 Flores Extensions Suite 681,Summit Glen,MA,45523,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-08-10T19:54:46Z,1416111.25,0.0,106208.34,1416111.25,1522319.59,001GJ2vwlaXONX0IFT,,806CDzbo8Biuj6hIA4,01sf902KvuoXgXtOGX
0Q07iWq5twRXKQGKV9,Synthetic Quote 0000101,Q-00000101,Draft,2023-08-11,214 Underwood Grove,Cedar Crossing,OR,88720,United States,229 Adams Stravenue,Summit Glen,WA,39044,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-06-12T01:01:40Z,1344866.38,0.0,0.0,1344866.38,1344866.38,001g2MhymLdN59YQJG,800puUrLzvJbTTvQBH,81tHjA0goD8mPAOI4W,01sQ4LtuJF9K1vlMFT
0Q0RU9diFXU5f0ZKE7,Synthetic Quote 0000102,Q-00000102,Draft,2023-10-31,25139 Farley Via,Cedar Crossing,TX,57964,United States,76909 Andrew Parks,Cedar Crossing,CO,68925,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-08-02T07:23:39Z,2083139.23,0.0,0.0,2083139.23,2083139.23,001eMGa7Y6CNd3wIQE,,700RYj9OJ0tobSgYEL,01sf902KvuoXgXtOGX
0Q09YxNUyEJ5ujuC5I,Synthetic Quote 0000103,Q-00000103,Presented,2025-07-12,29530 Valencia Port Suite 929,Alder Bay,WA,96559,United States,5578 David Mount Suite 050,Summit Glen,CA,67264,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-04-13T10:36:58Z,292912.9,5.0,20870.04,278267.26,299137.3,001Cie8IUBvN1LAIXN,,70iEKKsvpW0SHkqQH8,01sf902KvuoXgXtOGX
0Q0TikzietfRKx00ZX,Synthetic Quote 0000104,Q-00000104,Rejected,2024-08-04,336 Charles Alley Apt. 185,Willow Harbor,NC,16284,United States,2338 Lopez Shores Apt. 757,Summit Glen,CO,92986,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-06-05T23:28:37Z,518238.65,15.0,0.0,440502.85,440502.85,001NRMSr13PD4ICIOI,,006jJ8ct8ZaHG4cYCD,01sQ4LtuJF9K1vlMFT
0Q0lXdd7LjZXefNCQ3,Synthetic Quote 0000105,Q-00000105,Accepted,2022-10-14,694 Whitney Glens Apt. 859,Lake Briar,TX,86497,United States,25908 Tapia Loaf Suite 655,Cedar Crossing,NC,46490,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-08-30T00:31:09Z,1375686.99,0.0,137568.7,1375686.99,1513255.69,0011erzQJKIYYG5AUC,,,01sLoYtuPuiAhJSKZN
0Q0qDHJ9114KGHH06G,Synthetic Quote 0000106,Q-00000106,In Review,2024-11-19,9778 Dunn Fall,Alder Bay,MA,35093,United States,18646 Henderson Common,Willow Harbor,OR,56317,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-10-20T03:58:32Z,453338.97,0.0,0.0,453338.97,453338.97,001QAtek1IxiotWYQX,,710ovmDHEhzjIAhYIQ,01sf902KvuoXgXtOGX
0Q0V5LbnLh0X9Q1KNE,Synthetic Quote 0000107,Q-00000107,Accepted,2024-12-05,61681 Brown Gardens Suite 842,Northhaven,MA,26342,United States,10635 Nelson Ford Apt. 136,Summit Glen,WA,26391,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-10-21T17:20:35Z,1836564.13,10.0,0.0,1652907.72,1652907.72,0014BI0PTpGJAb4ICJ,,026afXqJsqApMTbYMJ,01sQ4LtuJF9K1vlMFT
0Q0UU79nW2ZEredKCT,Synthetic Quote 0000108,Q-00000108,Draft,2025-10-09,6258 Garrison Streets Suite 962,Lake Briar,TX,58116,United States,993 Kimberly Heights,Summit Glen,MA,93957,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-08-10T00:48:24Z,2439603.87,0.0,0.0,2439603.87,2439603.87,001JiaHmTdr5UrJQQJ,,820k7BRYhy6wZm7IHH,01sQ4LtuJF9K1vlMFT
0Q0FAZHxQMgafSg0UB,Synthetic Quote 0000109,Q-00000109,Presented,2024-12-19,031 Rose Track,Summit Glen,CA,88767,United States,399 Mccann Well Apt. 323,Alder Bay,CO,50086,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-11-04T22:58:54Z,435989.85,15.0,0.0,370591.37,370591.37,001yWq2JW5BZvvMQ0L,,006kgVcS9mVhIeUAQH,01sLoYtuPuiAhJSKZN
0Q0OCHErwFXcludKK7,Synthetic Quote 0000110,Q-00000110,Draft,2025-10-16,945 Mathis Garden Apt. 513,Lake Briar,MA,49986,United States,1101 Evans Courts Apt. 327,Northhaven,TX,75584,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-09-01T13:26:45Z,303414.09,0.0,30341.41,303414.09,333755.5,001YrVA37VnfW7fIO3,,701gffawymfXeLpYMB,01sQ4LtuJF9K1vlMFT
0Q0FEJ8xt2A9PnZS3W,Synthetic Quote 0000111,Q-00000111,In Review,2022-10-23,87685 Austin Summit Apt. 423,Willow Harbor,CA,21687,United States,097 Yvette Glen,Alder Bay,OR,72523,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-08-24T20:55:59Z,659494.31,15.0,28028.51,560570.16,588598.67,0013e2Rh2QW4yB5YBM,800aawsTVoY6sIFIQ3,006nxgHSQTd46Z3ICQ,01sQ4LtuJF9K1vlMFT
0Q0JLg2B8qqE8CKKWO,Synthetic Quote 0000112,Q-00000112,In Review,2022-11-15,27952 Smith Creek,Cedar Crossing,MA,92872,United States,0850 Teresa Orchard Apt. 857,Summit Glen,CA,30828,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-09-16T09:02:00Z,1554285.49,5.0,110742.84,1476571.22,1587314.06,001Icww3yjuP8HkA1Z,,006rNyqk5g1Hm0EAMQ,01sf902KvuoXgXtOGX
0Q07ZBhwL73gZKpSTF,Synthetic Quote 0000113,Q-00000113,In Review,2021-08-19,810 Adams Motorway,Northhaven,WA,33439,United States,70363 Dawn Causeway Suite 579,Lake Briar,OR,30267,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-05-21T16:53:35Z,1774663.18,0.0,133099.74,1774663.18,1907762.92,001OphrQTgtGmAPIMC,,71t28amFa9oDUl7Q32,01sLoYtuPuiAhJSKZN
0Q05iZ3SoHA77PaS6S,Synthetic Quote 0000114,Q-00000114,In Review,2021-08-04,656 Charles Way,Cedar Crossing,OR,50636,United States,21755 Sanders Station,Lake Briar,NC,69458,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-06-20T13:11:28Z,1749079.45,0.0,174907.95,1749079.45,1923987.4,001TOsnOw1hho3AAGT,,006S3g4gCkOZWiLAUR,01sf902KvuoXgXtOGX
0Q0Fb4kMYfgEOQUKOA,Synthetic Quote 0000115,Q-00000115,Rejected,2025-12-10,14945 Penny Branch,Cedar Crossing,CO,21900,United States,722 Hurley Shore Apt. 908,Willow Harbor,CA,21344,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-11-10T20:36:18Z,484141.16,10.0,43572.7,435727.04,479299.74,001yVmlwCnpWY0fA4W,,006hLA2JQUbQQsrY23,01sLoYtuPuiAhJSKZN
0Q0oJ5bekb3TJOySV9,Synthetic Quote 0000116,Q-00000116,Draft,2024-10-07,6171 Michelle Forest Apt. 610,Northhaven,CO,65648,United States,739 Williamson Plains Suite 175,Northhaven,CO,97373,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-08-08T15:12:32Z,1074188.07,5.0,51023.93,1020478.67,1071502.6,001qP46mGWsPnuOQ5R,,70t9ioE68Kz1UWuIGI,01sLoYtuPuiAhJSKZN
0Q0tKohAc4alP81S8K,Synthetic Quote 0000117,Q-00000117,Draft,2023-07-03,68588 Kelly Grove Apt. 929,Cedar Crossing,CO,46559,United States,415 Rebecca Cliff Suite 521,Lake Briar,CO,65068,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-04-04T10:36:03Z,1348837.93,15.0,114651.22,1146512.24,1261163.46,0011y3R0qW4167MAMP,,51tB6jq7uWCBasGQN3,01sQ4LtuJF9K1vlMFT
0Q0rwsIm6cRBb9tCGQ,Synthetic Quote 0000118,Q-00000118,Presented,2024-10-31,691 Buckley Ville Suite 223,Alder Bay,MA,99330,United States,8134 Norma Fall,Cedar Crossing,CA,28488,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-08-02T12:23:26Z,2480056.98,5.0,117802.71,2356054.13,2473856.84,001ue1J9V7XEwHtA5N,,006M94a2REWmCy0I1A,01sQ4LtuJF9K1vlMFT
0Q0fpRwElkinY4p0U9,Synthetic Quote 0000119,Q-00000119,Accepted,2021-08-04,761 Ryan Summit,Willow Harbor,MA,13345,United States,53503 Kevin Trail,Cedar Crossing,CA,68075,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-06-05T00:04:43Z,1561991.65,0.0,78099.58,1561991.65,1640091.23,001nrvjrS2WHC2oY9X,,00ijCBPeUz5Qky5IPL,01sQ4LtuJF9K1vlMFT
