Id,Name,AssetNumber,SerialNumber,Status,PurchaseDate,InstallDate,UsageEndDate,Description,CreatedDate,Quantity,Price,AccountId,ContactId,ParentId,Product2Id
02iLHXWeVQrIt1uYQ0,Adaptive Summit Training Core Ion Deployment,AST-0000073-522,SN-253203754,Registered,2021-04-16,2021-05-14,2024-05-13,Synthetic entitlement for Adaptive Summit Training Core Ion.,2021-04-02T04:19:04Z,1.0,24651.76,001lY6NBb5ge9JhIW4,003lLbwMYMbBCnNI1R,,
02ibVgtErWXlSuNABH,Dynamic Lattice Training Enterprise Solstice Deployment,AST-0000074-502,SN-590263992,Installed,2022-04-20,2022-05-16,2023-05-16,Synthetic entitlement for Dynamic Lattice Training Enterprise Solstice.,2022-02-20T23:40:59Z,5.0,92444.34,001ax6fYCGAkn42YO7,00300F7hDG51WfwQJX,,01tKlzapJSynAF7IIM
02i4pil9qpm55yeIKA,Integrated Ember Hardware Professional Aurora Deployment,AST-0000075-408,SN-632642642,Purchased,2023-06-05,2023-06-11,2024-06-10,Synthetic entitlement for Integrated Ember Hardware Professional Aurora.,2023-05-14T05:06:56Z,25.0,55472.11,001Hbp8pEhElgRqIO2,003AbAd95wZqa6AAQ9,,01tkl3rdZhto0MWIR8
02iZogcvmNlYrvTQZO,Modular Vertex Training Standard Ion Deployment,AST-0000076-689,SN-756523878,Registered,2023-06-23,2023-07-09,2026-07-08,Synthetic entitlement for Modular Vertex Training Standard Ion.,2023-06-01T15:37:44Z,1.0,119496.6,0011JBrPJ5YTub6QBD,003Z1g2p2sXZ4FTQBK,,01tsLqWnGdfONUtA8Q
02iEaYlLwPuUf3CA6J,Precision Orbit Hardware Core Vector Deployment,AST-0000077-733,SN-591941547,Installed,2024-04-29,2024-05-02,2026-05-02,Synthetic entitlement for Precision Orbit Hardware Core Vector.,2024-04-05T16:13:19Z,5.0,139546.62,001Ivgehi2RhpxmIXK,,,01tLQO6rC3r5eZ7I1Z
02itj6RactCx1ncA7P,Rapid Foundry Cloud Service Enterprise Cascade Deployment,AST-0000078-142,SN-584764796,Registered,2023-10-08,2023-11-05,2026-11-04,Synthetic entitlement for Rapid Foundry Cloud Service Enterprise Cascade.,2023-08-23T00:45:00Z,5.0,78389.31,001TZ4qzm6M8oduYTH,,,01tLLupYH2DWeh5IGW
02iIpgxSWGnOkoLYU7,Virtual Beacon Hardware Professional Meridian Deployment,AST-0000079-511,SN-361140733,Purchased,2023-07-15,2023-07-26,2024-07-25,Synthetic entitlement for Virtual Beacon Hardware Professional Meridian.,2023-06-06T10:28:33Z,25.0,65554.33,001aJFstC9yWgafQNG,003bvE2J9FksLFEAKU,,01tFkHMuj8shz13IXI
02inKHshIadDRa9I98,Adaptive Pioneer Training Ultimate Vector Deployment,AST-0000080-405,SN-878566933,Registered,2023-06-12,2023-06-13,2026-06-12,Synthetic entitlement for Adaptive Pioneer Training Ultimate Vector.,2023-04-13T00:31:34Z,50.0,137438.14,001WPEcjxhamiNXYYJ,003AJ3RqXmlhv7yQKP,,01t7aWrLJOCiWZaA9Z
02iiTp17uAkWeYIQYD,Dynamic Harbor Support Edge Cobalt Deployment,AST-0000081-953,SN-894581647,Installed,2022-04-30,2022-05-09,2023-05-09,Synthetic entitlement for Dynamic Harbor Support Edge Cobalt.,2022-04-02T16:49:50Z,10.0,112456.46,001g2MhymLdN59YQJG,003wSv7u4ZYJvO1IUE,02iHmR0oEJR9CkEY31,01tfpNseevgyHG4I4H
02iC9qmRAenwHOeA5V,Integrated Compass Cloud Service Foundation Nova Deployment,AST-0000082-702,SN-289216870,Shipped,2023-11-03,2023-11-04,2024-11-03,Synthetic entitlement for Integrated Compass Cloud Service Foundation Nova.,2023-09-20T02:38:14Z,25.0,4933.79,001Ivgehi2RhpxmIXK,0036L1PV31AwH0EIFZ,,01txqvFsMP4bHGiIM8
02iZVvpc43DFLs0QVB,Modular Summit Data Platform Scale Zenith Deployment,AST-0000083-770,SN-242023285,Installed,2024-05-16,2024-06-09,2025-06-09,Synthetic entitlement for Modular Summit Data Platform Scale Zenith.,2024-04-09T18:28:53Z,2.0,109166.88,00144eZON6YVcQJIGY,,,01t4at7lw4j5FweYL1
02ivCjFy8EiZv9HAB0,Precision Lattice Support Ultimate Cobalt Deployment,AST-0000084-292,SN-984309257,Installed,2022-01-07,2022-01-13,2025-01-12,Synthetic entitlement for Precision Lattice Support Ultimate Cobalt.,2021-11-28T17:06:52Z,2.0,101660.64,001EzVzzzPDO3QjIJG,0037W2ucLOs8FxjAB4,,01t83HgB02KFAPlQZ2
02i3SHoqRBCxabvIRK,Rapid Ember Advisory Edge Pulse Deployment,AST-0000085-787,SN-222580694,Purchased,2023-08-21,2023-09-10,2025-09-09,Synthetic entitlement for Rapid Ember Advisory Edge Pulse.,2023-06-22T19:43:18Z,25.0,12754.01,001ue1J9V7XEwHtA5N,003eq87fLqVZtodA76,,01tLlltcGPITOCRAMC
02irO4pQFx4nDtwAIS,Unified Vertex Training Foundation Atlas Deployment,AST-0000086-297,SN-120818927,Registered,2022-09-07,2022-10-04,2024-10-03,Synthetic entitlement for Unified Vertex Training Foundation Atlas.,2022-07-26T03:26:59Z,5.0,12067.55,,0039itNubm3uQOqYHJ,,01tt2HXiQI7E9F1IRL
02ijxbcGgLHsDncA53,Adaptive Orbit Hardware Select Horizon Deployment,AST-0000087-624,SN-908503490,Installed,2021-08-07,2021-08-09,2022-08-09,Synthetic entitlement for Adaptive Orbit Hardware Select Horizon.,2021-07-13T11:21:37Z,5.0,48465.11,001zC4hdWCH77CfYVC,00376YCBgwVOAc2I8M,,01t7uoJkYp0qlw7YJC
02irK18iUmHsjTlIUW,Dynamic Foundry Cloud Service Vertex Pulse Deployment,AST-0000088-684,SN-259187654,Purchased,2022-09-07,2022-09-16,2024-09-15,Synthetic entitlement for Dynamic Foundry Cloud Service Vertex Pulse.,2022-07-25T13:35:08Z,50.0,23718.42,001qwQ0uBTzXeScQCK,,,01tbwEYr7q9wizHQ3D
02iSXiTVpOzTfpaIE8,Integrated Beacon Support Essential Aurora Deployment,AST-0000089-798,SN-855716414,Shipped,2023-09-28,2023-10-01,2026-09-30,Synthetic entitlement for Integrated Beacon Support Essential Aurora.,2023-08-27T12:16:29Z,2.0,91507.46,001avRKkn0zGBkGQ4J,003GCiusFbMca93YBA,,01tzg9LgIxoHoakYCC
02iPCWS7c2s63zMQ2J,Modular Pioneer Advisory Premier Ion Deployment,AST-0000090-322,SN-272219493,Installed,2025-08-02,2025-08-05,2027-08-05,Synthetic entitlement for Modular Pioneer Advisory Premier Ion.,2025-07-30T19:57:03Z,2.0,123800.75,001apZYag4darBdYRL,0034UxgoEnj80foADM,,01tjRyBfxPJZEW0YDL
02iAGV3daAbSiPNYF1,Precision Harbor Cloud Service Select Solstice Deployment,AST-0000091-332,SN-935255504,Shipped,2021-02-04,2021-02-22,2023-02-22,Synthetic entitlement for Precision Harbor Cloud Service Select Solstice.,2021-01-05T02:39:52Z,25.0,136985.1,001W0PnXXJdO3tsYE6,003AE1RNP3U6USlI82,,
02ipWqP4yGysR2LQ9I,Rapid Compass Training Vertex Aurora Deployment,AST-0000092-303,SN-540788564,Installed,2025-10-04,2025-10-30,2026-10-30,Synthetic entitlement for Rapid Compass Training Vertex Aurora.,2025-08-05T08:42:31Z,50.0,50190.08,001CAWJWrCJUDD2Q42,003rUXg1SVGgePRARH,,01tFjJRl0Bl1V77YFI
02iYDgGeI2VFT3CYMT,Unified Summit Support Essential Meridian Deployment,AST-0000093-250,SN-231271022,Installed,2025-10-02,2025-10-13,2028-10-12,Synthetic entitlement for Unified Summit Support Essential Meridian.,2025-08-25T06:50:23Z,1.0,97192.98,00134G8VQW0MQTYI8N,,,01tAMQSRO2UkPuWIWX
02ipdUBo6hhc1fGIKF,Adaptive Lattice Training Professional Vector Deployment,AST-0000094-865,SN-861414346,Installed,2021-03-15,2021-03-24,2022-03-24,Synthetic entitlement for Adaptive Lattice Training Professional Vector.,2021-02-11T13:17:45Z,5.0,132865.29,001fPZTPr8lY6HWABF,003PtC2ftYyo4EoAN5,,01tLlltcGPITOCRAMC
02ieWj9zHWllVG0QZG,Dynamic Ember Hardware Standard Cascade Deployment,AST-0000095-143,SN-160240843,Purchased,2024-06-14,2024-06-19,2027-06-19,Synthetic entitlement for Dynamic Ember Hardware Standard Cascade.,2024-05-23T20:39:12Z,10.0,133298.34,001KInyPfEAkhgcQEO,0039c0qERICaKo4AJ8,,01tSN9ryyEsSczxIUK
02iMERLInvcuhRGYX1,Elastic Vertex Training Core Nova Deployment,AST-0000096-612,SN-333734598,Registered,2021-10-09,2021-10-20,2024-10-19,Synthetic entitlement for Elastic Vertex Training Core Nova.,2021-08-28T11:24:44Z,50.0,24645.9,001j6nRokzRlCs1Y07,003TRozbZoPm9luQBT,,
02ixTodBJEz4AszA02,Modular Orbit Training Enterprise Zenith Deployment,AST-0000097-484,SN-435568315,Registered,2025-04-04,2025-04-18,2026-04-18,Synthetic entitlement for Modular Orbit Training Enterprise Zenith.,2025-03-20T17:32:51Z,5.0,40886.74,001r2Zt5bJoZh5cI46,003bYmDBFVRb9zYI4J,,01tfpNseevgyHG4I4H
02ih84vGd5eAmO2ID5,Precision Foundry Training Professional Cobalt Deployment,AST-0000098-597,SN-613857407,Registered,2023-01-12,2023-02-07,2025-02-06,Synthetic entitlement for Precision Foundry Training Professional Cobalt.,2022-12-25T05:41:02Z,2.0,149091.69,001uaLZFmzUomVXQGA,003haI7NPKn0gYsQ3M,,01taG1hPSd1cWC7Y2A
02iF2Nh7rqdYIorAT3,Rapid Beacon Support Standard Nova Deployment,AST-0000099-153,SN-273704361,Shipped,2023-12-07,2023-12-10,2025-12-09,Synthetic entitlement for Rapid Beacon Support Standard Nova.,2023-11-02T04:51:11Z,50.0,88298.53,001Ra45bI6XkX2bYRW,,,01t4at7lw4j5FweYL1
02iTzUT0yfSDIwAQP6,Unified Pioneer Hardware Core Atlas Deployment,AST-0000100-205,SN-821901137,Shipped,2024-03-21,2024-04-02,2026-04-02,Synthetic entitlement for Unified Pioneer Hardware Core Atlas.,2024-01-21T04:53:45Z,10.0,51132.2,001M2rDfuFzN9SZI6R,003vnNru6T0wI99Q7D,,01t8oEVI4WFAWCXA5M
02ikSKacvhsxO1BAFO,Adaptive Harbor Support Foundation Horizon Deployment,AST-0000101-722,SN-228973308,Installed,2026-05-26,2026-06-10,2028-06-09,Synthetic entitlement for Adaptive Harbor Support Foundation Horizon.,2026-05-01T17:02:32Z,25.0,70841.52,001DTfDp9zxDPNhAA2,,,01tkl3rdZhto0MWIR8
02iqCUtZwbdaK2SYVB,Dynamic Compass Training Scale Pulse Deployment,AST-0000102-913,SN-146010172,Registered,2021-12-14,2022-01-11,2024-01-11,Synthetic entitlement for Dynamic Compass Training Scale Pulse.,2021-12-05T03:04:01Z,10.0,92393.99,001lppe6kqinEz1A7H,003nnVXCjUR28ayQTF,,01txqvFsMP4bHGiIM8
02i7ycMMuONn0wpQN3,Elastic Summit Cloud Service Ultimate Atlas Deployment,AST-0000103-447,SN-688916059,Registered,2025-09-08,2025-09-24,2028-09-23,Synthetic entitlement for Elastic Summit Cloud Service Ultimate Atlas.,2025-08-25T18:51:44Z,50.0,121487.69,0018MjZShtig55PAG6,0038EXhLQedNJrZALZ,,01tEaTYFbf62XyrIGE
02ih7uGHW0I5lrAQB0,Modular Lattice Training Edge Ion Deployment,AST-0000104-223,SN-402509689,Shipped,2024-09-25,2024-10-04,2025-10-04,Synthetic entitlement for Modular Lattice Training Edge Ion.,2024-09-12T06:56:47Z,1.0,98892.74,,003mOiCoYGhh0YQYIV,,01tt2HXiQI7E9F1IRL
02ialVyWlh4n6gYAFO,Precision Ember Advisory Foundation Solstice Deployment,AST-0000105-565,SN-246117474,Shipped,2022-01-16,2022-02-13,2024-02-13,Synthetic entitlement for Precision Ember Advisory Foundation Solstice.,2021-12-26T22:14:03Z,5.0,145895.45,,0032O4jCbCRLa3iYMT,,01t7U5ipBfHp1PQIKM
02iCFFd7EJGyNzKYM4,Quantum Vertex Advisory Scale Aurora Deployment,AST-0000106-507,SN-908448116,Registered,2021-05-28,2021-06-25,2023-06-25,Synthetic entitlement for Quantum Vertex Advisory Scale Aurora.,2021-05-21T22:26:35Z,50.0,22723.33,001Dr3VLTdygyPzIUT,003ZfzudGNIIQ3mYTT,,01tdhEbnzCx9gZmI0N
02iAw4yqdZUm6NvY37,Unified Orbit Hardware Ultimate Ion Deployment,AST-0000107-379,SN-645459090,Registered,2024-12-02,2024-12-23,2025-12-23,Synthetic entitlement for Unified Orbit Hardware Ultimate Ion.,2024-11-25T18:13:44Z,5.0,146609.84,001DLqMjZmJEMS7ID7,,,01tE5PQcgk49jQkYPK
02iMLCAabcMXXzsI6L,Adaptive Foundry Data Platform Essential Vector Deployment,AST-0000108-143,SN-628767099,Purchased,2024-01-15,2024-01-31,2025-01-30,Synthetic entitlement for Adaptive Foundry Data Platform Essential Vector.,2023-12-19T08:59:41Z,50.0,9116.93,001f3j7ZUJ5YxijYYQ,003TzZb7WHFRbgHIUO,,01tKASeQMf6eJe3A8K
02im7vvB3uQKKHwY6I,Dynamic Beacon Support Premier Cascade Deployment,AST-0000109-735,SN-262760773,Registered,2022-08-05,2022-08-10,2025-08-09,Synthetic entitlement for Dynamic Beacon Support Premier Cascade.,2022-07-02T08:05:28Z,50.0,131448.09,001rLqfAY4OfLS1QF8,003THfCH0BCByVVQEX,,01tmXTTChMUKc8lAZ9
02icdpUYXzZBYxgACX,Elastic Pioneer Support Select Meridian Deployment,AST-0000110-466,SN-571543661,Registered,2026-07-18,2026-08-12,2029-08-11,Synthetic entitlement for Elastic Pioneer Support Select Meridian.,2026-06-18T01:44:43Z,25.0,133173.27,00134kztbICJD2tYCZ,003v06DT8zY7JRnYCH,,01tbDa8NhBMz25CILB
02ioqy7bPmRfgcCAT7,Modular Harbor Hardware Vertex Vector Deployment,AST-0000111-717,SN-105476701,Installed,2023-12-27,2024-01-10,2026-01-09,Synthetic entitlement for Modular Harbor Hardware Vertex Vector.,2023-12-10T13:55:20Z,50.0,67577.18,001Z9FmqrbfBXeVI9A,003OlL6SECNDtLKYVE,,01tTnVkfEjkD1grILB
02iIkCYWZJhHLAKQM5,Precision Compass Data Platform Essential Cobalt Deployment,AST-0000112-640,SN-270410999,Installed,2024-08-20,2024-09-18,2026-09-18,Synthetic entitlement for Precision Compass Data Platform Essential Cobalt.,2024-08-04T15:57:24Z,2.0,19901.96,001jIiXAhBEHXIPYQP,003pC3VWabjXVkVY9F,,01tKASeQMf6eJe3A8K
02idx7dKFi9MqrnQOH,Quantum Summit Advisory Premier Nova Deployment,AST-0000113-292,SN-612224066,Purchased,2025-08-18,2025-08-27,2028-08-26,Synthetic entitlement for Quantum Summit Advisory Premier Nova.,2025-08-16T18:32:04Z,2.0,1415.7,0016bs349lxRsmUQ0V,,,01thwlljDEzVPFeIOR
02iUMevmTc0In46QRX,Unified Lattice Cloud Service Select Zenith Deployment,AST-0000114-761,SN-608709653,Installed,2023-07-11,2023-07-30,2025-07-29,Synthetic entitlement for Unified Lattice Cloud Service Select Zenith.,2023-05-15T12:22:22Z,1.0,36813.07,001OLEw0xIyryQpQ2X,003OWd5IYnLefvxA6Z,02iXdvMdHnroTBeAUC,01tLlltcGPITOCRAMC
02iuUtBRDdMLgYDIW5,Adaptive Ember Cloud Service Core Horizon Deployment,AST-0000115-789,SN-477591025,Installed,2026-04-01,2026-04-08,2028-04-07,Synthetic entitlement for Adaptive Ember Cloud Service Core Horizon.,2026-03-30T19:27:24Z,2.0,130003.67,,003OeYdS2JreqvUACI,,01t1WVbvQg0mCR8IQ5
02id4uv8fgtHEdBIOE,Connected Vertex Support Enterprise Pulse Deployment,AST-0000116-573,SN-743070941,Installed,2025-08-17,2025-08-22,2027-08-22,Synthetic entitlement for Connected Vertex Support Enterprise Pulse.,2025-08-13T17:57:24Z,1.0,72956.38,001I5KBo2Mtskg9I6K,003hzvSfhLntALrY81,,01tK4wWzmqn0gSVI9U
02i0ItomR5IgnotYFC,Elastic Orbit Cloud Service Professional Atlas Deployment,AST-0000117-335,SN-144810141,Installed,2021-02-20,2021-03-05,2022-03-05,Synthetic entitlement for Elastic Orbit Cloud Service Professional Atlas.,2021-02-05T08:48:08Z,25.0,22136.16,001IqN1uANorRv0AGO,,,01tdZ9S6FdDot0OA01
02i1YpAF43mSwS3QRA,Modular Foundry Advisory Standard Horizon Deployment,AST-0000118-877,SN-542093539,Shipped,2024-09-02,2024-09-11,2027-09-11,Synthetic entitlement for Modular Foundry Advisory Standard Horizon.,2024-08-07T07:57:46Z,10.0,32528.66,001Pv3IESUoMrhiAAG,,,
02i6wTzv3AXlxuLY9L,Precision Beacon Advisory Core Solstice Deployment,AST-0000119-981,SN-771734548,Purchased,2021-06-14,2021-07-08,2022-07-08,Synthetic entitlement for Precision Beacon Advisory Core Solstice.,2021-05-05T04:53:39Z,5.0,138589.28,001pUY9CVMaLCa4YQV,003cZrU6mBIImDmYUH,,01tehSnAF5tx1G7IVN
02icf93XNnKF3ukIGC,Quantum Pioneer Advisory Enterprise Aurora Deployment,AST-0000120-777,SN-598775495,Purchased,2025-05-03,2025-05-12,2026-05-12,Synthetic entitlement for Quantum Pioneer Advisory Enterprise Aurora.,2025-04-15T07:27:43Z,1.0,118775.16,001Ivgehi2RhpxmIXK,003M3ZXseoHu6DcQVR,,01ti4FfLefoJftJAYI
02iujhLTQ9VjjCSAYY,Unified Harbor Cloud Service Professional Ion Deployment,AST-0000121-269,SN-168988876,Registered,2025-12-23,2026-01-05,2028-01-05,Synthetic entitlement for Unified Harbor Cloud Service Professional Ion.,2025-11-28T21:19:20Z,2.0,93679.2,,003DBpHSvQJQYzUQTK,,01t7NfeQ2lKQvYEI0O
02icNwAekvVzstSYVA,Adaptive Compass Cloud Service Ultimate Solstice Deployment,AST-0000122-578,SN-709681982,Installed,2021-11-25,2021-12-01,2023-12-01,Synthetic entitlement for Adaptive Compass Cloud Service Ultimate Solstice.,2021-11-18T18:32:05Z,2.0,113618.32,001QAtek1IxiotWYQX,003JgjsbJD2FrGMYS3,,
02ilMPgatGOcCGhIPN,Connected Summit Data Platform Edge Cascade Deployment,AST-0000123-451,SN-738896803,Shipped,2025-08-30,2025-09-13,2026-09-13,Synthetic entitlement for Connected Summit Data Platform Edge Cascade.,2025-07-31T00:11:28Z,50.0,13573.62,0016bs349lxRsmUQ0V,003BxZ4Uth45BW7IYN,02iDvDZ3nqH8OLjAY6,01tsLqWnGdfONUtA8Q
02iEJ3dohG4BLOVQIU,Elastic Lattice Advisory Foundation Meridian Deployment,AST-0000124-290,SN-322910152,Registered,2026-01-18,2026-02-15,2028-02-15,Synthetic entitlement for Elastic Lattice Advisory Foundation Meridian.,2025-12-07T15:34:22Z,10.0,38953.74,001UztNJY1B3mZVQ88,0031s7LUXltdzj8IBZ,,01tiYJRAccTSvbuYWS
02idybcVH1VrLt4YZB,Modular Ember Hardware Scale Vector Deployment,AST-0000125-906,SN-911124067,Installed,2021-03-23,2021-04-15,2022-04-15,Synthetic entitlement for Modular Ember Hardware Scale Vector.,2021-01-23T20:13:41Z,10.0,90327.69,001Q3kntrifzyYWI62,003AoGknOz16FLIYMQ,,01t7NfeQ2lKQvYEI0O
02ia8UpihN4ZMt7QMA,Open Vertex Hardware Ultimate Cascade Deployment,AST-0000126-261,SN-933510785,Installed,2026-01-17,2026-01-29,2029-01-28,Synthetic entitlement for Open Vertex Hardware Ultimate Cascade.,2025-12-27T15:22:37Z,2.0,63361.81,001rLqfAY4OfLS1QF8,003WzLfPfvskzvPQNP,,01tKbJWKm600cCgAJE
02iOksQfi9K4HBkAFT,Quantum Orbit Hardware Edge Nova Deployment,AST-0000127-865,SN-816471901,Registered,2022-10-22,2022-11-12,2025-11-11,Synthetic entitlement for Quantum Orbit Hardware Edge Nova.,2022-10-10T02:03:21Z,5.0,59102.54,001YrVA37VnfW7fIO3,003FFuUDgFan9kJQQ3,02iXdvMdHnroTBeAUC,01tx6kM8gaCVxGVY0I
02iKhhMozNp8KSYIES,Unified Foundry Support Foundation Zenith Deployment,AST-0000128-893,SN-453533650,Purchased,2023-01-28,2023-02-24,2026-02-23,Synthetic entitlement for Unified Foundry Support Foundation Zenith.,2022-12-31T06:08:57Z,1.0,142563.53,001FvdsL8UlrHiPQB9,,,01tt2HXiQI7E9F1IRL
02iilFuWEq36xjRYZA,Adaptive Beacon Cloud Service Select Cobalt Deployment,AST-0000129-762,SN-427260488,Shipped,2022-03-16,2022-03-23,2025-03-22,Synthetic entitlement for Adaptive Beacon Cloud Service Select Cobalt.,2022-03-08T00:47:37Z,1.0,33089.87,,003iMhFEz9vvPp9AEG,,01tTnVkfEjkD1grILB
02iUd4ZryqYXo9EQEZ,Connected Pioneer Advisory Vertex Nova Deployment,AST-0000130-169,SN-943312108,Purchased,2023-01-19,2023-01-25,2025-01-24,Synthetic entitlement for Connected Pioneer Advisory Vertex Nova.,2022-11-30T17:33:37Z,2.0,10796.51,001yVmlwCnpWY0fA4W,003z7ZbcBcDrjgLQK6,,01tYt0OB7MID1hWAG2
02iOXKsiGJdVQ4UYNP,Elastic Harbor Training Essential Atlas Deployment,AST-0000131-560,SN-193249034,Shipped,2026-04-30,2026-04-30,2029-04-29,Synthetic entitlement for Elastic Harbor Training Essential Atlas.,2026-03-22T08:46:25Z,5.0,45127.11,001cgzJWlSIy1t0I9S,003nS90mp63emBUYK4,,01tLQO6rC3r5eZ7I1Z
02i3ynvezuIr0ovAJ2,Modular Compass Hardware Premier Horizon Deployment,AST-0000132-347,SN-390128837,Installed,2023-10-22,2023-11-11,2025-11-10,Synthetic entitlement for Modular Compass Hardware Premier Horizon.,2023-10-15T12:12:04Z,1.0,43112.0,001j6nRokzRlCs1Y07,003USnXTdtUYl4AI7N,,01tkY3ak5ZCRBHjYRC
02iaIEtvmu6FlkmQT9,Open Summit Data Platform Select Pulse Deployment,AST-0000133-769,SN-454598222,Registered,2022-05-22,2022-06-13,2023-06-13,Synthetic entitlement for Open Summit Data Platform Select Pulse.,2022-05-20T15:41:17Z,2.0,9627.82,001Ivgehi2RhpxmIXK,003plVd4vJoJbCjYVJ,,01tyFDvfjAnoVc9Q1B
02i4yxu1iA0zZHVQB5,Quantum Lattice Advisory Vertex Atlas Deployment,AST-0000134-383,SN-483463100,Registered,2023-03-09,2023-03-24,2025-03-23,Synthetic entitlement for Quantum Lattice Advisory Vertex Atlas.,2023-02-11T17:07:06Z,2.0,36316.68,0012B0IsTb8G7BVAST,0037M62rbyqrXEmYO4,,
02i4KScSo2o6frjA8N,Unified Ember Hardware Essential Ion Deployment,AST-0000135-565,SN-390941657,Shipped,2021-09-28,2021-09-30,2023-09-30,Synthetic entitlement for Unified Ember Hardware Essential Ion.,2021-09-03T12:29:52Z,2.0,100825.06,001paldePwcfVa7AJJ,003PtuFiIM0PAx5YGL,,01tYt0OB7MID1hWAG2
02iMzsOEQ6ju8JbAPS,Virtual Vertex Data Platform Premier Solstice Deployment,AST-0000136-324,SN-784168757,Installed,2022-01-30,2022-03-01,2025-02-28,Synthetic entitlement for Virtual Vertex Data Platform Premier Solstice.,2021-12-28T15:59:05Z,5.0,69333.95,001C3SilogoPTPGIWX,0034oLsDgUhHMnqY3Z,02i6odKwsivRu48ASR,01tYt0OB7MID1hWAG2
02ixO2rAvV9o4Z8YCA,Connected Orbit Support Standard Aurora Deployment,AST-0000137-345,SN-951531443,Shipped,2021-06-21,2021-06-24,2024-06-23,Synthetic entitlement for Connected Orbit Support Standard Aurora.,2021-05-23T18:28:33Z,50.0,49712.1,001o5vm8lqkBKW6I3B,0032vDjj6EPdDIQYFG,,01t7NfeQ2lKQvYEI0O
02iSMclhnuI52odQ6B,Elastic Foundry Cloud Service Core Meridian Deployment,AST-0000138-466,SN-650739425,Purchased,2026-04-10,2026-05-04,2028-05-03,Synthetic entitlement for Elastic Foundry Cloud Service Core Meridian.,2026-03-01T13:57:27Z,5.0,57852.41,,003KbhyQIJhcY5vI43,,01tsCLKAaTcpDt3ARN
02i2j5BkjYwADaPYUG,Modular Beacon Hardware Enterprise Vector Deployment,AST-0000139-448,SN-463797891,Purchased,2025-06-20,2025-07-20,2027-07-20,Synthetic entitlement for Modular Beacon Hardware Enterprise Vector.,2025-06-09T19:17:15Z,10.0,81261.52,0018wiQDxKxpFvLYGU,0039rEoLX65XSqVAZH,,01tyFDvfjAnoVc9Q1B
02ivf17u2gFwV29YHE,Open Pioneer Cloud Service Professional Cascade Deployment,AST-0000140-140,SN-301385157,Purchased,2026-05-25,2026-06-02,2028-06-01,Synthetic entitlement for Open Pioneer Cloud Service Professional Cascade.,2026-05-09T01:22:49Z,2.0,60254.27,001ILvT4IDtyUZiY3D,003uN9wYtLPDV8CIDC,,01tnSmeh0qnccnoQDY
02ibSSO9gxcakrQQKR,Quantum Harbor Support Standard Meridian Deployment,AST-0000141-159,SN-745314456,Registered,2026-02-05,2026-02-11,2027-02-11,Synthetic entitlement for Quantum Harbor Support Standard Meridian.,2025-12-08T11:42:07Z,10.0,61972.6,001Incobp7HHs7MAA7,0030KKuMuOgqfrFIK3,,01tVDQv03vu3kAWAII
02iDiH5b3gdF6YhI9E,Unified Compass Data Platform Core Zenith Deployment,AST-0000142-978,SN-269371470,Registered,2022-09-15,2022-09-24,2025-09-23,Synthetic entitlement for Unified Compass Data Platform Core Zenith.,2022-09-09T02:59:00Z,10.0,134849.93,001NlUpPvRS2wnzIYM,003BezGw71lXosXA9D,02i6xCffo3LQjFnI9Q,01tnwaV2txjKBLPYKN
02iqWp9whyiAjl2QHB,Virtual Summit Cloud Service Enterprise Cobalt Deployment,AST-0000143-135,SN-970921590,Installed,2025-01-27,2025-02-12,2027-02-12,Synthetic entitlement for Virtual Summit Cloud Service Enterprise Cobalt.,2025-01-08T13:15:20Z,5.0,40233.01,001OH94vlTF3MI8Y08,003aEeT2ZLB8w2iIML,,01tRE18SLT5MS5yAMK
02iG3GbukMYQ151YGL,Connected Lattice Advisory Scale Nova Deployment,AST-0000144-884,SN-783592834,Purchased,2025-04-17,2025-05-11,2027-05-11,Synthetic entitlement for Connected Lattice Advisory Scale Nova.,2025-04-05T23:58:38Z,1.0,58939.44,001ZX951OeRh6EHIOJ,0031mTVRNXQYf2KQP9,,01thwlljDEzVPFeIOR
02ixLLIMmeNbxCcQTQ,Elastic Ember Support Ultimate Zenith Deployment,AST-0000145-608,SN-800993369,Purchased,2026-03-08,2026-03-30,2028-03-29,Synthetic entitlement for Elastic Ember Support Ultimate Zenith.,2026-02-18T03:20:00Z,25.0,96731.34,001mGDaaFm0faepARX,0037h21RAA7seGXAJ8,,01toGBkQESLwGrGAB2
02iLYe9mFLuTbDQI8D,Integrated Vertex Training Edge Horizon Deployment,AST-0000146-539,SN-926247049,Shipped,2022-11-14,2022-12-14,2023-12-14,Synthetic entitlement for Integrated Vertex Training Edge Horizon.,2022-11-03T11:24:39Z,1.0,32487.36,001MetGBUEn7phAIPH,003jPwvRLumV25vQ5Y,,01tbDa8NhBMz25CILB
02iZj7jwXsmGcm2AJZ,Open Orbit Data Platform Foundation Pulse Deployment,AST-0000147-319,SN-640395112,Registered,2023-09-04,2023-09-23,2025-09-22,Synthetic entitlement for Open Orbit Data Platform Foundation Pulse.,2023-08-03T10:58:53Z,50.0,946.9,001CAfL4eM9INwqAJY,003Ko5fkzISRwyDIXS,,01tmXTTChMUKc8lAZ9
